회사명,거래소코드,회계년도,재고자산(*)(IFRS),매입채무(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),매출액(수익)(*)(IFRS),이자비용(IFRS),유형자산(*)(IFRS),자본(*)(IFRS),당기순이익(손실)(IFRS),연구개발비(IFRS)
롯데케미칼(주),011170,2013/12,1016480403,871500654,249383805,12273440416,69098229,2789495182,6434921872,338810946,30293149
롯데케미칼(주),011170,2014/12,966454843,387216245,254436484,11194207056,69671043,2584265462,6619395621,225561335,39054156
롯데케미칼(주),011170,2015/12,698176494,401008096,2053154857,8471946292,56812184,2465000621,7471314446,870346257,52254699
롯데케미칼(주),011170,2016/12,768057105,546491085,1850223638,8256999557,65959735,2401869736,8685865449,1304125928,63114684
롯데케미칼(주),011170,2017/12,801270857,752464047,2331524130,10149509820,77101720,2306016105,10377281259,1631224830,63660932
롯데케미칼(주),011170,2018/12,824630563,538479609,1074455205,10133832339,60748989,2585550757,11430558245,1426278041,63741119
롯데케미칼(주),011170,2019/12,819407334,648847683,521557562,9179765914,47454832,2783213826,11459328978,394375878,57364293
롯데하이마트(주),071840,2011/12,225501572,179007339,297341911,3400328426,75316156,383805180,1428226825,140041563,0
롯데하이마트(주),071840,2012/12,251855313,120458163,60234119,3212151434,66684255,390334757,1476595070,71377666,0
롯데하이마트(주),071840,2013/12,339401573,161431368,151444927,3511022446,28040011,420387435,1592634778,124429218,0
롯데하이마트(주),071840,2014/12,357113479,174017786,195258461,3754294610,25172157,434545597,1685134723,96437767,0
롯데하이마트(주),071840,2015/12,416222561,193365846,120303866,3896136546,24077074,421724754,1782827719,106594717,0
롯데하이마트(주),071840,2016/12,461863751,281453893,236936419,3939442418,17789655,413010693,1895661368,121428017,0
롯데하이마트(주),071840,2017/12,477954219,285969398,251737321,4099341306,16185334,402793544,2025778462,148435181,0
롯데하이마트(주),071840,2018/12,499263442,204687366,71509535,4112678443,16769332,412691994,2061859041,85463422,0
롯데하이마트(주),071840,2019/12,532113660,200137291,130356271,4026463939,20792610,436649738,1921899643,-99907278,0
리노공업(주),058470,2011/12,2810367,1632989,19545865,66049988,0,25613375,104417131,19265032,0
리노공업(주),058470,2012/12,2856314,1790187,27027764,75222218,0,34601215,121596759,24861807,0
리노공업(주),058470,2013/12,3981318,1732160,25382495,80639505,0,46024341,139437196,26180658,0
리노공업(주),058470,2014/12,4540765,1973867,38719784,93421913,0,56315520,156260851,30866898,0
리노공업(주),058470,2015/12,4600574,1722015,29289354,99475355,0,63747166,178149871,32632446,0
리노공업(주),058470,2016/12,5565005,2356989,41570377,112788734,0,68638624,200921229,35396238,0
리노공업(주),058470,2017/12,7954992,4089010,35086830,141510913,0,68591713,227946149,40362178,0
리노공업(주),058470,2018/12,9434984,3093557,57652430,150354373,0,77206435,262843771,48642070,0
리노공업(주),058470,2019/12,11123165,4631093,45356654,170307405,7924,84646817,300178166,52790182,0
마이크로로봇(주),182690,2011/12,,,,,,,,,
마이크로로봇(주),182690,2012/12,,,,,,,,,
마이크로로봇(주),182690,2013/12,1119062,656652,6467536,32384436,344857,7665535,12278779,5074717,932337
마이크로로봇(주),182690,2014/12,1331878,906033,4735307,27900171,112010,8101916,21278239,4060476,697747
마이크로로봇(주),182690,2015/12,1674762,4934234,1532058,46624440,0,8790587,21658094,2003689,841576
마이크로로봇(주),182690,2016/12,1159976,241938,879656,17467238,0,7244997,16457151,-4390609,884132
마이크로로봇(주),182690,2017/12,1199465,200945,-4449221,8057153,4517,5935167,10443570,-6275790,453816
마이크로로봇(주),182690,2018/12,1075389,130668,-2567061,7255141,363584,5121722,7045074,-4863406,241655
마이크로로봇(주),182690,2019/12,337840,234943,-1653429,5499071,509786,4300561,14328946,-3957409,106706
매일유업(주),267980,2017/12,102099913,90724395,97471023,881178353,2586580,219884012,287489284,34745674,0
매일유업(주),267980,2018/12,111264940,70696268,59857900,1300078234,3207428,226665841,349743175,61145133,0
매일유업(주),267980,2019/12,116176543,73514273,98207130,1391694716,2788262,228811261,410555245,68450624,0
매일홀딩스(주),005990,2011/12,117235068,85176574,15406273,944370045,7345460,220322964,275332867,4517623,0
매일홀딩스(주),005990,2012/12,109024161,91548400,61836186,1052310731,7078070,213086540,297702915,16159882,0
매일홀딩스(주),005990,2013/12,116488717,88330618,41617076,1138184963,5850667,194120891,319532601,20270970,0
매일홀딩스(주),005990,2014/12,122540381,79022011,32053386,1202641189,4554026,189936629,335230194,26215097,0
매일홀딩스(주),005990,2015/12,103599432,82096900,77828382,1254426870,4418483,204077558,358156976,30787246,0
매일홀딩스(주),005990,2016/12,111341413,90380232,58992755,1328083406,3718981,191332733,403105975,49498415,0
매일홀딩스(주),005990,2017/12,0,0,-15888811,6906877,0,128442,337142497,184515994,0
매일홀딩스(주),005990,2018/12,0,0,3184067,10812463,0,355730,338164091,3520890,0
매일홀딩스(주),005990,2019/12,0,0,-6527980,12854674,0,254048,341874042,6698749,0
메가스터디(주),072870,2011/12,56273,5360461,64140366,263065936,0,83178776,330767591,63522363,2239148
메가스터디(주),072870,2012/12,159844,4273250,43569868,226687916,0,118951784,353887805,48179806,1801021
메가스터디(주),072870,2013/12,255471,3253156,41872040,202874282,0,134053600,365325709,30587826,1167654
메가스터디(주),072870,2014/12,277068,2185173,31683068,202761118,0,129336992,384034206,31480120,1410360
메가스터디(주),072870,2015/12,4867022,2873378,1861634,13949715,10455,2320766,210797138,91148458,0
메가스터디(주),072870,2016/12,4407610,3797574,13806887,31400547,42162,2178167,213969390,2994481,0
메가스터디(주),072870,2017/12,4633793,2738699,11152012,27930404,49829,8015873,210628604,-885500,0
메가스터디(주),072870,2018/12,2925204,1942608,13351451,31025052,153599,2985085,222223395,14534682,0
메가스터디(주),072870,2019/12,2213667,2091057,7179396,30030176,163778,2388872,222739870,5536195,0
메가스터디교육(주),215200,2015/12,557587,2703616,17626208,125212291,0,140673416,171822125,8005654,786342
메가스터디교육(주),215200,2016/12,949452,3106991,11822342,174483370,1782,126308742,171610858,3502500,1007342
메가스터디교육(주),215200,2017/12,1492986,5138380,48564448,218280260,30702,120795700,176475227,7358158,868718
메가스터디교육(주),215200,2018/12,2822523,9981174,89825913,309143489,202,154477531,207955250,40052298,1007725
메가스터디교육(주),215200,2019/12,6212073,11024995,46197421,381573797,743704,172285072,237732821,43354738,278545
메가엠디(주),133750,2011/12,983755,985441,8937118,33323643,23684,2721747,15410640,4681604,0
메가엠디(주),133750,2012/12,1088928,984177,12520447,46951868,350,6689065,23830437,8419796,0
메가엠디(주),133750,2013/12,795390,1299972,10485465,58350921,0,8157798,35992444,9169381,0
메가엠디(주),133750,2014/12,659990,1292352,8333554,61774623,0,8943924,41773545,5146399,0
메가엠디(주),133750,2015/12,824142,1183521,18979555,63370802,0,9727569,63190071,9611118,0
메가엠디(주),133750,2016/12,1112004,1701582,4928235,59365177,0,11386865,63551857,2793910,0
메가엠디(주),133750,2017/12,1135275,1117366,7788085,63163701,71824,9836881,59140310,-2244041,0
메가엠디(주),133750,2018/12,917887,1627686,12157100,68491327,42244,8976082,62835459,4762758,0
메가엠디(주),133750,2019/12,751877,1961048,17614411,72011100,252811,3587263,63052534,1873450,0
메디앙스(주),014100,2011/12,28785039,18880410,2660859,181720883,697948,10281905,34497702,-1060910,65533
메디앙스(주),014100,2012/12,31466488,13294874,-5503378,176919420,759421,10109368,34993137,713736,63063
메디앙스(주),014100,2013/12,22115041,9089686,1279112,153309173,935867,13530989,30275256,-4507694,66114
메디앙스(주),014100,2014/12,21115440,8105252,6393279,142904346,1000909,13451721,32863910,2411997,18955
메디앙스(주),014100,2015/12,19642626,8701806,8305894,132088424,629565,22739661,35265726,2377187,59782
메디앙스(주),014100,2016/12,20400639,8768512,7989627,129154197,642978,21636064,34179948,2113555,92983
메디앙스(주),014100,2017/12,19927787,8794404,3771554,114389397,662212,22173094,35578360,1560525,59262
메디앙스(주),014100,2018/12,20535799,5945099,-72423,103209553,682285,28107773,36681136,1424342,70178
메디앙스(주),014100,2019/12,13291273,4359352,12144460,91461744,801016,43878170,74853047,37942919,40869
메디포스트(주),078160,2011/12,691578,674534,-136821,25335107,56529,9293975,114032471,4097811,1290321
메디포스트(주),078160,2012/12,4399156,469745,-5381741,28189644,373,17036013,116724453,2163512,2235405
메디포스트(주),078160,2013/12,5155455,347014,-1500737,29429233,249,38209864,117543332,1815117,1945984
메디포스트(주),078160,2014/12,7351104,590177,-872382,29715215,612223,47218753,120206951,-349070,2086628
메디포스트(주),078160,2015/12,8426303,918599,-1976464,35089407,1227779,45876013,150166006,3490414,2555771
메디포스트(주),078160,2016/12,6566655,886913,-3986054,28654162,430589,44242410,147915994,-4284150,4932255
메디포스트(주),078160,2017/12,7509734,1749437,-5761576,42249905,372859,42552267,106845856,-1319216,6713165
메디포스트(주),078160,2018/12,7455260,785765,7516345,44383628,371307,70088852,125048018,-2018130,8977006
메디포스트(주),078160,2019/12,7562835,1313104,8006514,45803342,4149926,72329427,111397280,-13875892,12299971
명문제약(주),017180,2011/12,14374379,11500419,-25461,115039065,3274090,36083853,78060011,4996048,1108512
명문제약(주),017180,2012/12,18033214,10157276,1878299,96381820,2002235,35763929,70140533,-11547463,1075374
명문제약(주),017180,2013/12,16446532,8940389,4078370,100202505,2706400,35579783,72936714,2675638,100808
명문제약(주),017180,2014/12,17459153,11043761,2622839,101402939,2643478,34856811,75546828,2880217,7500
명문제약(주),017180,2015/12,17971797,9900999,-4090651,116329781,2321883,45043838,63211820,-16120170,23878
명문제약(주),017180,2016/12,18036123,12944292,5701884,135252700,2134665,53072803,91176217,6912204,0
명문제약(주),017180,2017/12,20908773,14930189,9758958,133974046,1426876,73051504,97717409,7634993,0
명문제약(주),017180,2018/12,19590240,15265930,11205851,143020118,2302294,71228167,89688895,988269,0
명문제약(주),017180,2019/12,25127462,16425652,538899,144064017,3664785,75153200,76518694,-20402077,21358
명성티엔에스(주),257370,2016/12,2269645,3929273,-8107006,26007197,292018,4531345,5669915,4359456,262129
명성티엔에스(주),257370,2017/12,591484,9171876,8462966,64575368,381547,19581828,13952868,5857452,286550
명성티엔에스(주),257370,2018/12,23794825,4168960,-13097705,39416468,448058,23135217,37571933,1588251,407906
명성티엔에스(주),257370,2019/12,15489116,2299086,1554759,35162801,425037,22863318,38111627,546735,725428
명신산업(주),009900,2011/12,6983440,8189043,7229175,88967231,3083740,53551388,24409832,560033,0
명신산업(주),009900,2012/12,4863592,8851125,5678221,77707548,4068005,54058101,13505798,-10092978,0
명신산업(주),009900,2013/12,12845453,2870023,-11588771,127301399,4751761,72190330,62538969,3908561,0
명신산업(주),009900,2014/12,20593231,2178926,19268412,208777908,4609872,122064290,66548990,4081689,0
명신산업(주),009900,2015/12,15043856,1183216,7671641,220693905,4890594,139288489,81274234,11638427,0
명신산업(주),009900,2016/12,17426456,2625228,25465136,186012573,5387131,131235726,83219355,3049031,0
명신산업(주),009900,2017/12,17125321,2869520,21681203,174608478,6137543,124873756,83635982,612945,0
명신산업(주),009900,2018/12,9382565,4779091,18187891,150372286,5764347,91913502,43830106,747228,0
명신산업(주),009900,2019/12,11751684,6725686,28049174,170102432,8474137,81094928,41473585,-2080248,0
모델솔루션(주),417970,2011/12,,,,,,,,,
모델솔루션(주),417970,2012/12,1209126,896167,4000388,22736785,417539,25965576,21035938,4180445,0
모델솔루션(주),417970,2013/12,2832930,1870627,6049805,31447571,417907,22780154,26563288,6617366,0
모델솔루션(주),417970,2014/12,2291016,2229848,1772735,41524607,893962,22605180,14980330,1376081,0
모델솔루션(주),417970,2015/12,1470251,2293692,9227506,45918197,1080018,20372125,17058462,4930922,0
모델솔루션(주),417970,2016/12,1588653,3612159,9162003,50227251,1070466,19825434,14238164,4804671,0
모델솔루션(주),417970,2017/12,1436614,2398123,3615779,50702777,728739,18333340,13674786,3048896,0
모델솔루션(주),417970,2018/12,3534697,553914,5469434,55598058,431739,16604716,19754083,7210181,0
모델솔루션(주),417970,2019/12,2763613,319047,10757070,60564179,394582,17314948,24595415,7270528,0
모바일어플라이언스(주),087260,2011/12,,,,,,,,,
모바일어플라이언스(주),087260,2012/12,,,,,,,,,
모바일어플라이언스(주),087260,2013/12,,,,,,,,,
모바일어플라이언스(주),087260,2014/12,2954197,4646577,3704454,52816039,700395,896401,-278993,123184,1130357
모바일어플라이언스(주),087260,2015/12,2563530,3792876,3858368,53720245,775698,5441775,8025075,1679195,578250
모바일어플라이언스(주),087260,2016/12,2883059,4061768,2444792,58664811,750976,5541030,20432145,4881824,1326992
모바일어플라이언스(주),087260,2017/12,3810795,3517052,-7976886,48272893,1006857,6207673,26535675,1422656,1353400
모바일어플라이언스(주),087260,2018/12,4380456,3265975,8588825,54201526,1416684,5962654,32620046,3130543,2352910
모바일어플라이언스(주),087260,2019/12,5983168,2751311,-417944,41971601,644768,5371150,29543671,-2618146,2029939
모트렉스(주),118990,2011/12,,,,,,,,,
모트렉스(주),118990,2012/12,,,,,,,,,
모트렉스(주),118990,2013/12,4769274,5515217,21063356,138560976,0,10759376,36001525,22716016,116556
모트렉스(주),118990,2014/12,14356333,7183502,3787631,142356756,0,14602968,53067067,19556502,8846
모트렉스(주),118990,2015/12,25600121,20026683,-5046194,153288439,400948,16540989,45623547,-4235790,347418
모트렉스(주),118990,2016/12,27903071,18677385,9875250,200359446,1104277,16694244,61442594,15017533,318494
모트렉스(주),118990,2017/12,25980356,15013393,21351371,209489966,1893662,17294059,134302204,19260246,294446
모트렉스(주),118990,2018/12,28212110,11823972,-2292159,161689686,1258450,29369264,130174329,4795726,134377
모트렉스(주),118990,2019/12,29955934,24093587,931658,153246542,3062262,42690463,94383232,-35576943,276972
무림에스피(주),001810,2011/12,31468869,6661239,4005707,155840828,1944013,61532690,162175207,5308259,0
무림에스피(주),001810,2012/12,30792308,6432031,20084500,150595892,1770485,61542201,154872992,9890013,0
무림에스피(주),001810,2013/12,35141163,4611580,7389713,154931928,1733952,61646775,162468557,8799592,0
무림에스피(주),001810,2014/12,35458157,4234035,13628020,142937698,1448309,61656401,164938084,4496924,0
무림에스피(주),001810,2015/12,32574309,4189934,13404585,136806398,1305729,63484692,167336528,3989790,0
무림에스피(주),001810,2016/12,23771700,4943788,15366145,133949644,1218119,62498582,169313679,2865401,0
무림에스피(주),001810,2017/12,27652506,6883980,6261595,131709509,877870,54468668,174090834,4697608,0
무림에스피(주),001810,2018/12,36600679,6952721,-7681520,136849737,1530730,53262674,172608752,-156000,0
무림에스피(주),001810,2019/12,29419343,4587675,5060619,135558122,1540163,51167291,174452616,2819600,0
무림페이퍼(주),009200,2011/12,100575919,22810997,30611113,629138009,21242591,283573587,352565924,-21316069,66040
