회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
유일에너테크(주),340930,2019/12,6232749,10379383,62942791,52121861,47014943,,,,,,
유진기업(주),023410,2010/12,199893136,30218068,1529266785,990218197,821455585,969,17.36,11,0.51,0.32,3800
유진기업(주),023410,2011/12,69685922,-87787763,1632838065,1122260924,740499859,808,0,0,1.16,0.3,5140
유진기업(주),023410,2012/12,91044002,-4960509,1221358086,692787778,738815603,628,21.74,8.64,0.98,0.39,2900
유진기업(주),023410,2013/12,72926415,96751020,1238423862,653233074,681976473,583,23.63,15.85,0.6,0.41,2835
유진기업(주),023410,2014/12,149784120,-3387007,1242357453,667668786,738997480,591,0,0,0.61,0.35,3080
유진기업(주),023410,2015/12,143750578,19591153,1384478068,791692040,889552236,610,43.53,14.08,1.22,0.4,4400
유진기업(주),023410,2016/12,192385383,81823466,1519602788,871606296,1074645854,676,7.02,4.36,0.69,0.43,5110
유진기업(주),023410,2017/12,265426875,120482320,3677273732,2951207138,1299043715,819,5.94,3.9,0.71,0.47,4920
유진기업(주),023410,2018/12,292923687,49526190,4135331305,3355137559,1451043143,680,36.07,15.51,1.13,0.49,6250
유진기업(주),023410,2019/12,275417976,50806281,4527888217,3736492992,1457764778,667,30.07,16.02,0.82,0.44,5030
율촌화학(주),008730,2010/12,263293007,,,,,839,11.64,9.54,0.92,0.76,8800
율촌화학(주),008730,2011/12,270963693,,,,,889,10.11,8.09,0.82,0.65,8020
율촌화학(주),008730,2012/12,280910625,,,,,891,9.9,8.41,0.79,0.67,8120
율촌화학(주),008730,2013/12,295673868,,,,,931,12.18,7.29,1.12,0.67,11750
율촌화학(주),008730,2014/12,290850751,,,,,924,41.23,31.23,1.27,0.96,11550
율촌화학(주),008730,2015/12,291536085,,,,,890,23.76,18.53,1.12,0.88,11800
율촌화학(주),008730,2016/12,297902218,,,,,854,17.49,13.04,1.21,0.9,14050
율촌화학(주),008730,2017/12,312522313,,,,,854,22.71,11.76,1.97,1.02,21200
율촌화학(주),008730,2018/12,310158071,17810597,614211350,277998255,489770532,858,42.2,20.47,1.85,0.9,12900
율촌화학(주),008730,2019/12,316610568,23367978,606491434,264507839,506617381,848,26.04,16.26,1.58,0.99,14000
이건산업(주),008250,2010/12,50566619,-5770516,374897070,246325983,219027147,300,0,0,1.29,0.61,8050
이건산업(주),008250,2011/12,44784408,-2629341,374226955,250686761,220059102,286,0,0,0.77,0.37,5270
이건산업(주),008250,2012/12,44405465,8637683,352102941,228229051,246356081,273,119.26,66.11,0.78,0.43,7770
이건산업(주),008250,2013/12,44721103,13987641,382494365,219416060,228538092,269,142.33,76.72,1.45,0.78,12700
이건산업(주),008250,2014/12,41825793,19063440,421742096,262526947,246009952,283,1798.35,1047.08,2.08,1.21,14550
이건산업(주),008250,2015/12,36107529,5951774,467596733,307162933,267746740,281,0,0,3.65,1.29,12650
이건산업(주),008250,2016/12,35440219,2745879,471363908,309255122,290340968,286,131.7,85.78,1.79,1.17,11350
이건산업(주),008250,2017/12,36985844,9867591,439283119,285937908,298667667,273,40.7,25.93,1.43,0.91,9520
이건산업(주),008250,2018/12,32431594,12025701,434159077,253686086,339611061,258,0,0,2.37,0.84,10250
이건산업(주),008250,2019/12,36842715,3135122,422594845,244131946,279669847,207,24.09,11.04,1.59,0.73,7430
이구산업(주),025820,2010/12,39274765,,,,,156,16.45,5.99,0.81,0.3,2140
이구산업(주),025820,2011/12,38709015,,,,,154,87.65,35.03,0.84,0.33,1400
이구산업(주),025820,2012/12,32184502,,,,,148,0,0,0.53,0.35,1270
이구산업(주),025820,2013/12,23325871,,,,,162,0,0,0.5,0.35,1255
이구산업(주),025820,2014/12,25595136,,,,,175,22.21,16.05,0.44,0.32,1160
이구산업(주),025820,2015/12,13629809,,,,,177,0,0,0.56,0.34,1450
이구산업(주),025820,2016/12,18545440,,,,,156,23.04,7.91,1.04,0.36,2440
이구산업(주),025820,2017/12,38810571,,,,,156,10.05,5.8,1.06,0.61,2140
이구산업(주),025820,2018/12,33290022,,,,,176,0,0,0.88,0.55,1905
이구산업(주),025820,2019/12,29805706,,,,,157,0,0,0.88,0.47,1780
이노뎁(주),303530,2016/12,,,,,,,,,,,
이노뎁(주),303530,2017/12,,,,,,,,,,,
이노뎁(주),303530,2018/12,-1447577,,,,,,0,0,0,0,
이노뎁(주),303530,2019/12,92679,,,,,,0,0,0,0,
이노시스(주),056090,2010/12,,,,,,,,,,,
이노시스(주),056090,2011/12,,,,,,,,,,,
이노시스(주),056090,2012/12,2471222,,,,,,0,0,0,0,
이노시스(주),056090,2013/12,3588039,,,,,,0,0,0,0,
이노시스(주),056090,2014/12,4829708,,,,,,0,0,0,0,
이노시스(주),056090,2015/12,4336544,,,,,107,0,0,2.29,1.66,23350
이노시스(주),056090,2016/12,6274872,-2119818,66161922,7094971,11687568,109,128.22,57.43,3.97,1.78,14550
이노시스(주),056090,2017/12,905404,-6317519,79079451,24787198,13293960,128,0,0,2.38,1.41,12500
이노시스(주),056090,2018/12,-15129365,-15912707,74861219,35661532,31685938,130,0,0,3.65,1.72,9600
이노시스(주),056090,2019/12,-21617679,-1789706,71080648,33093047,34814232,130,0,0,2.39,1.14,5510
이니텍(주),053350,2010/12,19683405,14076081,144550843,59388675,115082825,177,28.42,14.18,1.08,0.54,2850
이니텍(주),053350,2011/12,21401692,12456864,177597473,75871340,140507947,185,50.96,21.43,1.38,0.58,3400
이니텍(주),053350,2012/12,24208042,15897791,226674264,113801636,175990623,235,42.19,22.87,1.5,0.81,4505
이니텍(주),053350,2013/12,35179611,21808101,230418207,104518592,191877566,260,9.98,5.59,1.32,0.74,3485
이니텍(주),053350,2014/12,39123256,12785656,198677011,64987905,186741280,265,27.89,14.35,1.67,0.86,3790
이니텍(주),053350,2015/12,42738984,26833849,216172526,63545703,203531754,276,74.57,19.12,3.53,0.91,7680
이니텍(주),053350,2016/12,47580775,21976044,240827333,73050778,231386225,291,39.79,25.46,2.2,1.4,7020
이니텍(주),053350,2017/12,50637968,20142633,242293015,58886988,243737677,273,60.82,42.06,1.88,1.3,7020
이니텍(주),053350,2018/12,51737985,-3312017,230847209,54634220,262465790,259,232.78,83.19,2.59,0.93,5540
이니텍(주),053350,2019/12,50629317,-5476382,259984863,59078575,288034220,249,0,0,1.59,0.95,5040
이디디컴퍼니(주),052650,2010/12,9079796,-4060011,27719514,2201868,3813213,11,0,0,4.02,0.7,2710
이디디컴퍼니(주),052650,2011/12,10131550,1051754,30791341,4221940,9893132,8,81.47,25.14,3.24,1,2315
이디디컴퍼니(주),052650,2012/12,-15258326,-25389875,7825147,6645621,5063686,21,0,0,69.9,5.65,845
이삭엔지니어링(주),351330,2015/12,,,,,,,,,,,
이삭엔지니어링(주),351330,2016/12,,,,,,,,,,,
이삭엔지니어링(주),351330,2017/12,,,,,,,,,,,
이삭엔지니어링(주),351330,2018/12,,,,,,,,,,,
이삭엔지니어링(주),351330,2019/12,11997989,3013928,34120151,21191554,32758863,,0,0,0,0,
이스트아시아홀딩스인베스트먼트리미티드,900110,2010/12,,24836590,107955727,21166559,155034135,,,,,,4370
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,30685720,147973623,29234945,184306695,,,,,,2720
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,23998251,182986541,54882178,173280782,,,,,,2000
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,25309866,207233101,55966127,152115522,,,,,,1325
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,-5075061,206701327,60979482,106298711,,,,,,2490
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,8166160,232442886,39753991,119226528,,,,,,1340
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,-5999821,215372864,21957503,108423207,,,,,,1030
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,4149996,210342207,20501425,98727569,,,,,,526
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,5783902,208315049,16484363,92978878,,,,,,234
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,5833632,215567392,17206962,91506104,,,,,,230
이엠코리아(주),095190,2010/12,20742325,7145160,101568297,52000186,61205455,173,22,11.16,3.39,1.72,5100
이엠코리아(주),095190,2011/12,22490401,2864977,127080138,76589416,81681331,212,33.88,19.04,2.34,1.31,6050
이엠코리아(주),095190,2012/12,24287625,4360094,132045679,73909308,87796542,253,32.21,16.76,2.42,1.26,4400
이엠코리아(주),095190,2013/12,24804731,1365190,142531914,82706961,92174873,292,161.47,63.22,3.68,1.44,9920
이엠코리아(주),095190,2014/12,26587603,2032775,168213023,105095045,111420104,306,344.57,146.69,4.21,1.79,4830
이엠코리아(주),095190,2015/12,26635536,1800911,167257514,105026857,106194679,307,0,0,2.8,1.69,4750
이엠코리아(주),095190,2016/12,20504760,-6475126,174637560,115326088,102552273,253,0,0,2.54,1.67,4370
이엠코리아(주),095190,2017/12,21534316,-3401638,197028668,118901323,104620012,239,88.53,46.11,1.38,0.72,2790
이엠코리아(주),095190,2018/12,23874248,-3364509,181940514,94879161,107484472,256,96.17,43.72,2.44,1.11,6060
이엠코리아(주),095190,2019/12,17459993,-17269306,185095105,109683023,84821800,262,0,0,4.63,1.58,4330
이연제약(주),102460,2010/12,67673363,,,,,346,11,6.23,2.78,1.58,10950
이연제약(주),102460,2011/12,85301437,,,,,318,8.38,5.61,1.73,1.16,9300
이연제약(주),102460,2012/12,99711996,,,,,312,12.83,6.82,1.91,1.01,13500
이연제약(주),102460,2013/12,108424957,,,,,306,30.5,15.19,2.74,1.37,17900
이연제약(주),102460,2014/12,118083243,,,,,314,36,18.58,3.04,1.57,20900
이연제약(주),102460,2015/12,126196175,,,,,350,56.77,21.56,3.3,1.25,37900
이연제약(주),102460,2016/12,134118191,,,,,340,48.13,25.11,3.38,1.76,29100
이연제약(주),102460,2017/12,128140329,16355808,290843099,71178763,126253126,373,54.25,25.95,3.33,1.59,21500
이연제약(주),102460,2018/12,208834477,848513,303166752,77774823,122990417,417,126.75,56.14,2.29,1.01,13900
이연제약(주),102460,2019/12,206872370,7833415,274482252,52190654,131557875,476,61.87,29.14,1.83,0.86,16000
이오플로우(주),294090,2016/12,,,,,,,,,,,
이오플로우(주),294090,2017/12,,,,,,,,,,,
이오플로우(주),294090,2018/12,-43220033,-32341955,9763757,3633832,0,,0,0,0,0,
이오플로우(주),294090,2019/12,-52301696,-9388718,10017816,6530820,0,,0,0,0,0,
이원다이애그노믹스(주),245620,2016/12,-6762381,,,,,,,,,,
이원다이애그노믹스(주),245620,2017/12,-12838303,-6080151,13952017,2986443,3234750,,0,0,0,0,
이원다이애그노믹스(주),245620,2018/12,-19986934,-7045219,75102072,23598626,21496787,80,0,0,8,2.63,5220
이원다이애그노믹스(주),245620,2019/12,-28801801,-8210965,96400085,48588546,56721870,89,0,0,6.95,3.72,5350
이원컴포텍(주),088290,2010/12,7316705,833779,20201805,7690166,24043834,74,26.56,13.62,1.74,0.89,2580
이원컴포텍(주),088290,2011/12,7949610,802086,21254868,8171583,26735187,84,37.28,15.76,2.44,1.03,1390
이원컴포텍(주),088290,2012/12,7799499,,,,,94,331.94,203.23,1.55,0.95,1230
이원컴포텍(주),088290,2013/12,5054350,-3482892,28768433,16008690,24542355,119,0,0,2.25,1.18,1520
이원컴포텍(주),088290,2014/12,3786329,-1255883,30969823,19458989,34452219,147,0,0,3.65,1.51,1750
이원컴포텍(주),088290,2015/12,4435134,527529,33330574,21302616,38917135,148,26.69,12.59,2.67,1.26,1575
이원컴포텍(주),088290,2016/12,444411,-3810324,27916916,18192225,37299791,98,0,0,5.87,1.83,2395
이원컴포텍(주),088290,2017/12,-3070621,-3668468,35715374,26291141,40900352,89,0,0,7.33,2.29,1925
이원컴포텍(주),088290,2018/12,-5165684,-1035451,32773847,24242756,44049192,50,0,0,4.74,2.09,1170
이원컴포텍(주),088290,2019/12,-3724996,1998923,37874014,18187440,47852572,56,190.17,10.94,15.96,0.92,17200
이트론(주),096040,2010/12,5540432,-746678,29577331,4453276,14665183,81,0,0,3.17,0.86,3055
이트론(주),096040,2011/12,-30745,-9583558,16940880,1268157,9607026,65,0,0,1.26,0.5,1695
이트론(주),096040,2012/12,-1512895,-3534335,15676824,4203792,12683761,41,0,0,1.42,0.62,2075
이트론(주),096040,2013/12,-1086934,844896,49133950,30844791,41928790,44,168.88,30.52,3.8,0.69,848
이트론(주),096040,2014/12,-6821529,,,,,49,0,0,1.31,0.61,590
이트론(주),096040,2015/12,-14953252,,,,,48,0,0,2.21,0.57,912
이트론(주),096040,2016/12,-9797163,,,,,53,0,0,3.65,0.91,561
이트론(주),096040,2017/12,-1863753,,,,,24,0,0,2.38,0.96,294
이트론(주),096040,2018/12,-6233930,,,,,43,0,0,2.03,0.71,182
이트론(주),096040,2019/12,-9388720,-2551330,104903445,39519455,28980984,56,0,0,1.84,0.57,263
이화공영(주),001840,2010/12,16028123,,,,,113,237.97,56.06,6.32,1.49,5580
이화공영(주),001840,2011/12,16965757,,,,,108,123.98,37.81,3.65,1.11,2985
이화공영(주),001840,2012/12,18004595,,,,,129,61.41,23.35,1.98,0.75,1740
이화공영(주),001840,2013/12,18008355,,,,,144,116.52,29.55,3.04,0.77,3470
이화공영(주),001840,2014/12,19401712,,,,,150,80.49,41.48,3.12,1.61,4155
이화공영(주),001840,2015/12,20122349,,,,,133,62.99,32.77,2.34,1.22,3105
이화공영(주),001840,2016/12,20842242,,,,,152,58.95,32.77,2.05,1.14,3170
이화공영(주),001840,2017/12,21186410,,,,,179,120.93,37.61,4.91,1.53,4510
이화공영(주),001840,2018/12,21543499,,,,,172,653.56,182.29,7.55,2.11,6730
이화공영(주),001840,2019/12,21395936,,,,,159,753.06,284.24,4.89,1.85,4610
이화산업(주),000760,2010/03,8741053,11134367,228193858,55307508,64120975,75,2.56,1.16,0.62,0.28,6550
이화산업(주),000760,2011/03,14050948,8767842,278185767,67244986,72579436,72,6.56,2.42,1.03,0.38,9500
이화산업(주),000760,2012/03,11918521,145231,276371922,67804292,70879588,72,0,0,0.79,0.37,8840
이화산업(주),000760,2013/03,15917647,-6209558,277575752,93590241,71401323,72,6.09,3.69,0.59,0.35,8010
이화산업(주),000760,2014/03,11749534,-4506167,268063940,86908989,79434878,71,0,0,0.74,0.47,9440
이화산업(주),000760,2015/03,35628877,9311875,273316937,85641445,82960067,66,4.43,1.08,1.65,0.4,32700
이화산업(주),000760,2016/03,35532331,-159199,278297562,90494891,66910987,53,0,0,1.48,0.68,19950
이화산업(주),000760,2017/12,35720075,-2899392,280830381,96039827,65664099,54,0,0,1.05,0.68,18000
이화산업(주),000760,2018/12,35409938,-2012199,287450244,104645608,69095677,54,0,0,1.33,0.73,18950
이화산업(주),000760,2019/12,31525507,-4871970,282716897,104824446,61703168,44,0,0,1.12,0.67,15500
이화전기공업(주),024810,2010/12,1498234,1436497,85172956,27392140,56557182,181,171.28,53.07,2.68,0.83,806
이화전기공업(주),024810,2011/12,2152657,1038303,137041514,57862604,59603031,170,123.21,39.99,1.72,0.56,647
이화전기공업(주),024810,2012/12,-9411924,-16791175,134824706,48689832,126656674,275,0,0,2.92,0.98,840
이화전기공업(주),024810,2013/12,-18180686,-33091958,129832382,63520718,120476893,235,0,0,2.21,0.96,501
이화전기공업(주),024810,2014/12,-38573640,-37027856,113588184,60429720,107438140,239,0,0,2.5,1.1,357
이화전기공업(주),024810,2015/12,-4018963,,,,,164,0,0,2.01,1.01,481
이화전기공업(주),024810,2016/12,-4613320,,,,,168,0,0,3.77,1.51,514
이화전기공업(주),024810,2017/12,1067226,,,,,180,34.4,18.69,1.87,1.01,332
이화전기공업(주),024810,2018/12,-482251,,,,,165,0,0,1.76,0.54,266
이화전기공업(주),024810,2019/12,-3590861,,,,,162,2561,1535.01,0.93,0.56,219
인바이오(주),352940,2010/12,,,,,,,,,,,
인바이오(주),352940,2011/12,,,,,,,,,,,
인바이오(주),352940,2012/12,,,,,,,,,,,
인바이오(주),352940,2013/12,,,,,,,,,,,
인바이오(주),352940,2014/12,,,,,,,,,,,
인바이오(주),352940,2015/12,,,,,,,,,,,
인바이오(주),352940,2016/12,,,,,,,,,,,
인바이오(주),352940,2017/12,,,,,,,,,,,
인바이오(주),352940,2018/12,,,,,,,,,,,
인바이오(주),352940,2019/12,-3397074,,,,,,0,0,0,0,
인베니아(주),079950,2010/12,24892050,,,,,273,15.76,7.43,4.55,2.15,5960
인베니아(주),079950,2011/12,20301703,,,,,261,0,0,3.35,1.12,3100
인베니아(주),079950,2012/12,202600,-22258768,73863692,41399536,22934688,213,0,0,3.59,1.67,2440
인베니아(주),079950,2013/12,4878359,4581345,112040888,75210510,151572101,230,29.16,12.13,4.05,1.68,4625
인베니아(주),079950,2014/12,1206497,-3695979,93781436,60705318,106910935,201,0,0,5.2,3.01,4210
인베니아(주),079950,2015/12,2972367,1205997,87230412,53054609,89512779,191,74.24,32.75,4.37,1.93,3840
인베니아(주),079950,2016/12,10879130,9155266,113311633,71190685,151506152,263,18.73,8.46,4.04,1.83,5680
인베니아(주),079950,2017/12,11927605,1367648,137479099,94297425,182175707,347,133.62,83.68,3.95,2.47,4290
인베니아(주),079950,2018/12,13915537,6407733,154547944,109083744,172804068,329,18.89,12.32,2.52,1.65,2950
인베니아(주),079950,2019/12,14534310,1636973,186593946,141464088,146173882,288,50.4,27.54,2.28,1.24,2570
인선이엔티(주),060150,2010/12,104739851,-2437912,258025966,99908151,87197633,379,0,0,1.34,0.66,3915
인선이엔티(주),060150,2011/12,105333849,-132198,264656224,107360048,99906003,384,328.09,175.44,1.05,0.56,2870
인선이엔티(주),060150,2012/12,100006104,-7860439,272411984,123460766,99703684,296,0,0,0.86,0.46,2185
인선이엔티(주),060150,2013/12,109321587,-15734877,265117010,131757322,68636673,268,9.97,7.34,0.65,0.48,2185
인선이엔티(주),060150,2014/12,99917211,-7053665,287893635,141539851,67201260,343,0,0,0.93,0.47,4150
인선이엔티(주),060150,2015/12,101398114,-2541898,291543980,146564459,97222705,340,171.04,85.63,1.66,0.83,6010
인선이엔티(주),060150,2016/12,103319167,7483359,301046946,155365939,135518950,348,120.05,88.64,1.51,1.12,6510
인선이엔티(주),060150,2017/12,100926627,2700685,298345137,128596570,160280182,339,0,0,1.81,1.18,7160
인선이엔티(주),060150,2018/12,115017511,19964863,315621573,128681512,175954965,319,23.7,13.35,1.81,1.02,6320
인선이엔티(주),060150,2019/12,127183819,24349856,347152596,140807263,183949124,330,36.32,18.15,2.14,1.07,8320
인지컨트롤스(주),023800,2010/12,96169483,54704846,528677080,298924726,756958251,429,37.94,15.56,0.9,0.37,5620
인지컨트롤스(주),023800,2011/12,100436770,55000730,696904496,417355626,974296103,428,21.17,9.39,1.29,0.57,5200
인지컨트롤스(주),023800,2012/12,108734269,12837382,384522741,191500832,560167605,443,12.94,8.04,1.03,0.64,7260
인지컨트롤스(주),023800,2013/12,120126849,-2712190,411595835,216093671,546644401,590,8.25,4.49,0.83,0.45,4095
인지컨트롤스(주),023800,2014/12,121442746,3051528,446266594,253265795,593348370,640,17.33,11.1,0.71,0.45,4900
인지컨트롤스(주),023800,2015/12,132092940,11957741,472137335,269489332,659496346,591,8.46,5.6,0.68,0.45,5620
인지컨트롤스(주),023800,2016/12,131811365,14828637,480268650,272465778,623987469,569,43.61,30.05,0.65,0.45,5140
인지컨트롤스(주),023800,2017/12,129272252,3790647,456875345,255582205,540854543,566,0,0,0.9,0.51,5680
인지컨트롤스(주),023800,2018/12,126123186,4756760,455405553,257575698,504149220,579,0,0,0.91,0.39,6730
인지컨트롤스(주),023800,2019/12,126956028,-7876769,507936553,320446213,494157939,571,65.98,27.38,1.14,0.47,4950
인천도시가스(주),034590,2010/12,79091478,,,,,182,8.44,7.38,0.9,0.79,23200
인천도시가스(주),034590,2011/12,85197297,,,,,186,8.35,6.68,0.76,0.61,20700
