회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS)(천원),자산(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
송원산업(주),004430,2010/12,226519000,14634000,741849000,479266000,556162000,436,17.52,10.29,1.26,0.74,12600
송원산업(주),004430,2011/12,230310000,10582000,838983000,572379000,597492000,447,65.31,27.79,1.96,0.83,9260
송원산업(주),004430,2012/12,252546000,31057000,837746000,549026000,600967000,467,11.25,6.46,1.1,0.63,11900
송원산업(주),004430,2013/12,267860000,23845000,829172000,524992000,596635000,535,20.44,12.46,1.24,0.76,9940
송원산업(주),004430,2014/12,256774000,-47000,810847000,517845000,569720000,548,0,0,0.95,0.48,8120
송원산업(주),004430,2015/12,295470000,58719000,797432000,465649000,548661000,540,8.21,4.25,1.09,0.56,14550
송원산업(주),004430,2016/12,350168000,77250000,799009000,412663000,561119000,578,10.06,5.55,1.5,0.83,17100
송원산업(주),004430,2017/12,374788000,34083000,845204000,433883000,581987000,630,24.67,12.93,1.72,0.9,27000
송원산업(주),004430,2018/12,373988000,10296000,812958000,402205000,618101000,661,102.01,48.45,1.91,0.91,19050
송원산업(주),004430,2019/12,396037000,47034000,822382000,391024000,652416000,678,17.9,10.23,1.47,0.84,15550
스탠다드펌(주),179280,2011/12,,,,,,,,,,,
스탠다드펌(주),179280,2012/12,,,,,,,,,,,
스탠다드펌(주),179280,2013/12,,,,,,45,,,,,
스탠다드펌(주),179280,2014/12,,,,,,40,,,,,
스튜디오드래곤(주),253450,2016/12,7636119,9909047,219915182,84509219,137052054,,,,,,
스튜디오드래곤(주),253450,2017/12,25877049,23506208,438474369,76258943,255706889,79,9.78,6.65,0.61,0.41,65000
스튜디오드래곤(주),253450,2018/12,55161096,38754149,491308372,102510773,365165572,98,117.09,54.99,13.41,6.3,92400
스튜디오드래곤(주),253450,2019/12,83251309,36354805,560849210,142888185,442211935,124,97.06,49.9,9.5,4.88,80900
시그네틱스(주),033170,2010/12,38908588,15787520,242617445,110611095,238946646,221,17.35,11.96,1.87,1.29,2325
시그네틱스(주),033170,2011/12,53672839,18604525,250743436,101504391,276795744,154,29.94,12.64,3.06,1.29,4025
시그네틱스(주),033170,2012/12,69189500,17768539,286152540,97806933,309863259,197,23.55,13.56,1.99,1.14,3090
시그네틱스(주),033170,2013/12,77898078,10695466,250429986,68573456,274201080,205,35.32,18.83,1.75,0.93,2110
시그네틱스(주),033170,2014/12,73143931,-5889647,235922276,61051892,234686956,158,0,0,1.15,0.59,1480
시그네틱스(주),033170,2015/12,69130317,670465,223343358,55143729,209093609,169,0,0,1.13,0.59,1765
시그네틱스(주),033170,2016/12,63299616,-6236767,244534037,81483304,215682537,146,0,0,1.09,0.68,1560
시그네틱스(주),033170,2017/12,64911610,3042854,233441432,65865532,265500005,151,88.15,67.97,0.85,0.66,1315
시그네틱스(주),033170,2018/12,58750443,-7751910,200293037,53060926,250060816,162,0,0,0.94,0.39,867
시그네틱스(주),033170,2019/12,35957313,-27333325,182845685,46415463,218478833,142,0,0,1.1,0.5,1140
신대양제지(주),016590,2010/12,169116615,13579290,287193033,92642325,265710949,152,8.8,4.14,0.4,0.19,19950
신대양제지(주),016590,2011/12,178822067,14953190,321525244,117269084,307310333,147,6.19,3.57,0.35,0.2,15700
신대양제지(주),016590,2012/12,198008435,28274510,305175219,82143846,262673128,158,4.29,2.59,0.41,0.25,22150
신대양제지(주),016590,2013/12,205418982,13271440,291714379,60290039,244855230,168,12.95,7.87,0.52,0.32,24000
신대양제지(주),016590,2014/12,221126168,24460115,308634622,59820076,231528708,168,8.92,5.05,0.61,0.35,33700
신대양제지(주),016590,2015/12,205169981,-19175692,302432578,64757323,227669016,169,0,0,0.8,0.38,25400
신대양제지(주),016590,2016/12,210810629,16511646,310636029,67320126,220230483,172,16.97,12.02,0.43,0.3,24300
신대양제지(주),016590,2017/12,230823701,26240480,352774364,85945508,317852082,177,6.77,4.45,0.52,0.34,34850
신대양제지(주),016590,2018/12,288374006,74576816,383347305,58968144,322765575,167,7.3,2.21,1.35,0.41,59300
신대양제지(주),016590,2019/12,317591614,45607638,394656706,41059937,258433074,148,11.78,6.4,1.09,0.59,59500
신라교역(주),004970,2010/12,295816514,53136791,383384220,66147797,297795333,508,5.43,4.25,0.73,0.57,12000
신라교역(주),004970,2011/12,318296184,36897043,423603886,85695590,321270472,514,10.22,6.49,0.86,0.55,12300
신라교역(주),004970,2012/12,376154770,89235893,500632048,108003899,437960218,561,6.46,2.89,1.17,0.53,23850
신라교역(주),004970,2013/12,402354181,37578693,499099259,86162839,331526665,544,19.69,11.78,1.44,0.86,24300
신라교역(주),004970,2014/12,417441326,26292411,505485353,77677860,253672595,552,25.9,15.56,1.2,0.72,20950
신라교역(주),004970,2015/12,435530436,30003460,514194087,67609265,280824951,553,16.58,10.11,0.91,0.56,16450
신라교역(주),004970,2016/12,455899849,34561422,529535168,62142430,295147953,548,12.47,9.28,0.63,0.47,14450
신라교역(주),004970,2017/12,472072324,28294910,549516666,65598392,393387213,529,12.51,10.31,0.58,0.47,16450
신라교역(주),004970,2018/12,503591660,50850012,580627928,67519845,337367199,572,7.46,4.89,0.6,0.39,12900
신라교역(주),004970,2019/12,507534431,14990273,607020124,85572429,331855108,622,23.8,17.47,0.49,0.36,11900
신라섬유(주),001000,2010/12,-3011325,-817266,34358110,21682064,5844093,18,0,0,3.37,1.44,4300
신라섬유(주),001000,2011/12,-3127539,-111008,35937182,21833453,7825442,18,0,0,3.28,1.43,4750
신라섬유(주),001000,2012/12,-2259103,860567,37430638,22380270,6166882,18,39.78,23.87,2.29,1.37,4995
신라섬유(주),001000,2013/12,-1472501,781903,38294722,22595639,5081432,18,36.33,27.6,1.82,1.38,4625
신라섬유(주),001000,2014/12,-903398,478336,37031535,21203759,3033199,18,52.99,34.11,1.61,1.04,3525
신라섬유(주),001000,2015/12,-3636270,-2732872,33700581,20325960,3453289,11,0,0,18.46,1.26,12850
신라섬유(주),001000,2016/12,-3407476,260466,32520875,18846045,3823664,11,470.58,42.98,8.89,0.81,2515
신라섬유(주),001000,2017/12,-2992334,424392,32122070,18032097,3996989,11,231.64,93.84,6.78,2.75,2580
신라섬유(주),001000,2018/12,-2836485,173062,31856676,17610853,4702692,12,673.2,283.45,8.16,3.44,2160
신라섬유(주),001000,2019/12,-2626747,227501,32161672,17706112,4180813,11,296.66,194.22,4.7,3.08,2000
신라에스지(주),025870,2010/12,7064289,1299764,36646340,16406062,23031672,202,22.78,15.44,0.78,0.53,2800
신라에스지(주),025870,2011/12,5345169,1263427,41827145,23309503,44985459,176,0,0,1.39,0.56,3905
신라에스지(주),025870,2012/12,5463837,432625,47548154,28911631,70648916,169,53.45,21.96,1.97,0.81,3855
신라에스지(주),025870,2013/12,6253512,606057,49071082,29644365,62060003,172,41.44,22.01,1.15,0.61,3345
신라에스지(주),025870,2014/12,6839940,1590128,53559435,33548063,74055854,179,15.2,10.68,0.94,0.66,3675
신라에스지(주),025870,2015/12,3770292,-3539149,40353106,23412634,58013011,187,0,0,3.1,0.9,6480
신라에스지(주),025870,2016/12,4386545,1263566,46147396,28589531,72850923,185,42.78,21.1,2.64,1.3,8300
신라에스지(주),025870,2017/12,4813464,1401588,49675575,31688027,70166992,199,37.84,21.71,2.23,1.28,5630
신라에스지(주),025870,2018/12,4223023,-642947,48570624,31171305,58796469,185,0,0,2.1,1.01,4745
신라에스지(주),025870,2019/12,1200859,-3323789,45534947,31157792,76853354,159,0,0,5.19,1.29,7910
신라젠(주),215600,2011/12,,,,,,,,,,,
신라젠(주),215600,2012/12,,,,,,,,,,,
신라젠(주),215600,2013/12,,,,,,,,,,,
신라젠(주),215600,2014/12,4823026,8597263,182036889,125019401,651111,,0,0,0,0,
신라젠(주),215600,2015/12,-9069677,-41521547,176140945,71006185,3579430,,0,0,0,0,
신라젠(주),215600,2016/12,-58597974,-49528297,326140471,77292035,12704182,35,0,0,3.5,2.54,13250
신라젠(주),215600,2017/12,-92576685,-33978710,299108279,26703755,13294693,42,0,0,43.81,2.56,93500
신라젠(주),215600,2018/12,-120471425,-27894740,282617205,21708457,15310982,55,0,0,40.39,13.95,73500
신라젠(주),215600,2019/12,-333401400,-212929976,65131141,9768895,8837040,54,0,0,103.28,10.5,14550
신성델타테크(주),065350,2010/12,77277513,11629023,179815910,85460850,168823577,609,17.18,11.07,1.37,0.89,8000
신성델타테크(주),065350,2011/12,72460874,3041820,177083147,80888610,158362083,461,0,0,1.74,0.36,2520
신성델타테크(주),065350,2012/12,76139197,7138743,181459574,83224521,137704747,413,13.27,8.26,0.7,0.43,3240
신성델타테크(주),065350,2013/12,83312446,9322202,202636648,96771670,133825533,419,10.94,5.81,0.78,0.41,2350
신성델타테크(주),065350,2014/12,84591453,4052553,207812752,98499275,132740416,417,19.48,13.21,0.57,0.39,2290
신성델타테크(주),065350,2015/12,89303159,8085113,222948312,107058607,146444010,391,15.79,7.06,0.9,0.4,4175
신성델타테크(주),065350,2016/12,89105439,2271670,231876981,116601165,150030274,391,58.08,39.11,0.75,0.51,3130
신성델타테크(주),065350,2017/12,90687359,5104772,209093101,96896859,175199580,373,46.67,23.14,1.1,0.55,5660
신성델타테크(주),065350,2018/12,87709075,726868,199742911,91363448,149578246,454,253.43,121.6,1.23,0.59,3395
신성델타테크(주),065350,2019/12,102490650,7536782,216865840,83725585,134676346,291,14.16,8.27,0.8,0.47,3500
신세계건설(주),034300,2010/12,137036850,11371896,418667981,260331321,460584720,365,6.76,5.38,0.37,0.3,14000
신세계건설(주),034300,2011/12,138403830,9555721,491318941,328644564,544624559,414,18.57,13.05,0.42,0.29,14900
신세계건설(주),034300,2012/12,136047987,1430665,581158877,421020169,599827320,426,49.6,31.38,0.42,0.26,11250
신세계건설(주),034300,2013/12,3066324,-141440477,551472760,523501116,441353085,429,0,0,2,1.48,9750
신세계건설(주),034300,2014/12,3285364,6587769,672732058,644500074,835986959,511,38.27,12.05,4.77,1.5,29850
신세계건설(주),034300,2015/12,18297827,30145335,678596446,585620958,1085592950,648,20.39,6.96,3.66,1.25,42000
신세계건설(주),034300,2016/12,53069475,49211602,734455411,606491257,1438181740,687,5.58,3.79,1.73,1.17,44050
신세계건설(주),034300,2017/12,75960341,33468380,678555969,518882451,1064425414,711,6.13,3.58,1.16,0.68,26250
신세계건설(주),034300,2018/12,128450847,28945518,757077429,561427867,1084268562,774,3.58,2.04,0.83,0.47,23950
신세계건설(주),034300,2019/12,138736243,22052357,777742156,580161085,1016153925,743,8.19,5.02,0.76,0.46,26300
신송홀딩스(주),006880,2010/12,76107792,32979,154279408,28004051,215000,,0,0,0,0,
신송홀딩스(주),006880,2011/12,76087403,-35233,154368174,28113206,710000,,0,0,0,0,
신송홀딩스(주),006880,2012/12,75863102,-195643,153944607,27913940,1200000,,0,0,0,0,
신송홀딩스(주),006880,2013/12,75793511,-352719,175803572,25992707,1180000,8,0,0,0.74,0.47,8400
신송홀딩스(주),006880,2014/12,74488793,-206918,174373591,25943472,1840000,24,0,0,0.93,0.63,8240
신송홀딩스(주),006880,2015/12,73608944,-5539,173256915,25713247,2040000,24,8709.23,5035.52,1.11,0.64,9150
신송홀딩스(주),006880,2016/12,65594306,-9135459,163212377,23638493,2550000,21,0,0,0.92,0.51,6520
신송홀딩스(주),006880,2017/12,57992351,-8588973,153585688,21575983,1470000,12,0,0,0.66,0.48,5750
신송홀딩스(주),006880,2018/12,44810106,-16896028,136666248,17838788,1200000,9,0,0,0.77,0.41,4460
신송홀딩스(주),006880,2019/12,39870628,-6294827,130575626,16687643,1404000,11,0,0,0.71,0.4,3980
신신제약(주),002800,2010/12,,,,,,,,,,,
신신제약(주),002800,2011/12,,,,,,,,,,,
신신제약(주),002800,2012/12,,,,,,,,,,,
신신제약(주),002800,2013/12,,,,,,,,,,,
신신제약(주),002800,2014/12,23174530,1304521,55116354,30729408,46690384,,0,0,0,0,
신신제약(주),002800,2015/12,27006686,5047109,61103106,32884004,51614383,,0,0,0,0,
신신제약(주),002800,2016/12,27059394,5498650,68808516,34378961,58068778,264,0,0,0,0,
신신제약(주),002800,2017/12,30235308,4561628,78886781,26615803,61731693,287,45.68,21.58,3.32,1.57,7500
신신제약(주),002800,2018/12,32799436,3618369,108144698,53318933,63768951,305,73.28,32.95,4.15,1.87,7330
신신제약(주),002800,2019/12,35087190,2722023,129681602,72568083,67767543,307,49.85,26.73,2.32,1.24,6820
신원종합개발(주),017000,2010/12,-18302495,-16171457,130826376,80999476,122884277,131,0,0,0.79,0.35,209
신원종합개발(주),017000,2011/12,-24295747,-5604904,82686081,38862954,84460389,77,0,0,0.76,0.3,156
신원종합개발(주),017000,2012/12,-23112142,1370549,85500453,40521410,57892381,80,49.88,10.8,1.52,0.33,226
신원종합개발(주),017000,2013/12,-18004155,5101571,105875554,55814826,61474307,81,8.8,4.48,0.9,0.46,243
신원종합개발(주),017000,2014/12,-3730112,-654094,97365452,48243878,85434310,80,0,0,1.03,0.46,277
신원종합개발(주),017000,2015/12,-5633604,-1859416,98045129,50860816,52054273,80,0,0,1.79,0.06,6570
신원종합개발(주),017000,2016/12,-3570079,2277605,94673438,45340986,115841689,110,48.18,19.05,2.23,0.88,6900
신원종합개발(주),017000,2017/12,10564772,14125012,151539493,87543376,193110778,131,8.23,3.96,1.82,0.87,5780
신원종합개발(주),017000,2018/12,22677254,12091052,182061422,105764342,217373892,166,6.5,2.5,1.03,0.4,4100
신원종합개발(주),017000,2019/12,37653433,1481988,186237504,97026650,251690728,137,3.55,2.02,0.6,0.34,4205
신일전자(주),002700,2010/12,-21126606,988698,42581473,26416852,66225885,82,26.96,15.71,1.5,0.87,405
신일전자(주),002700,2011/12,-17299093,4043304,46178413,26423448,79834957,81,5.06,2.47,0.99,0.48,437
신일전자(주),002700,2012/12,-16013494,2562749,58156164,30333624,89545442,92,92.9,17.07,4.38,0.8,683
신일전자(주),002700,2013/12,-11060847,6057291,57670768,24895582,119399836,109,20.98,7.06,3.25,1.09,1505
신일전자(주),002700,2014/12,-750581,-427972,90526384,38387052,113659064,121,0,0,3.25,1.26,1410
신일전자(주),002700,2015/12,-8327995,-6798552,78861406,33300369,106415566,120,0,0,3.28,1.56,1240
신일전자(주),002700,2016/12,4047478,4705955,80644639,31036125,124047504,117,43.53,18.43,3.65,1.54,1810
신일전자(주),002700,2017/12,12417126,10213956,84786776,28129580,144557646,120,18.22,8.81,3.12,1.51,1395
신일전자(주),002700,2018/12,22605802,12492692,102269482,35624948,168724540,126,12.18,6.81,2.21,1.23,1305
신일전자(주),002700,2019/12,25148134,6215799,100086380,30625974,145888445,133,47.35,21.07,3.06,1.36,1855
신일제약(주),012790,2010/12,43071133,4949439,59556598,9980411,36161599,260,7.34,5.37,0.64,0.47,2970
신일제약(주),012790,2011/12,45371342,3768813,60702645,8798819,33729178,295,8.3,5.5,0.55,0.36,2640
신일제약(주),012790,2012/12,48534526,5414774,62609080,7547272,39911236,291,9.87,4.54,0.87,0.4,4200
신일제약(주),012790,2013/12,55663320,8863580,70609322,8436847,44311284,290,8.52,4.49,1.08,0.57,6500
신일제약(주),012790,2014/12,64370551,12334976,79906396,9055327,48160268,307,11.64,4.75,1.8,0.73,13900
신일제약(주),012790,2015/12,71623428,10545667,87264058,9090767,44702922,331,25.51,10.19,3.07,1.22,14500
신일제약(주),012790,2016/12,80640440,11736495,98053303,10863000,50212038,351,16.61,8.81,2.04,1.08,13650
신일제약(주),012790,2017/12,84381093,9469799,102521018,11590062,50941907,361,15.18,10.99,1.4,1.02,12200
신일제약(주),012790,2018/12,88634876,5779494,106403889,11219151,53276934,374,23.44,12.48,1.44,0.77,9690
신일제약(주),012790,2019/12,94694882,8345334,117837501,16592756,60648342,375,12.19,7.29,0.89,0.53,7150
신풍,002870,2010/12,108668590,4713934,173028720,55874511,115695495,164,11.05,6.8,0.43,0.27,11050
신풍,002870,2011/12,94312790,-7171823,174297296,66826288,117520287,185,0,0,0.36,0.22,7440
신풍,002870,2012/12,79922349,-13567380,182692323,90306055,119572862,206,0,0,0.35,0.24,7800
신풍,002870,2013/12,68291664,-8661885,195546326,114126175,143056829,197,0,0,0.42,0.28,8050
신풍,002870,2014/12,47312941,-18859608,172398218,113671951,105170845,215,0,0,0.59,0.4,7610
신풍,002870,2015/12,32113829,-13833249,145144679,103821157,108123974,192,0,0,1.25,0.56,7900
신풍,002870,2016/12,33228085,1511868,146607481,104971371,124444089,156,26.44,16.95,0.79,0.51,9350
신풍,002870,2017/12,34140576,291188,151800927,107335473,135122431,174,60.49,3.25,1.16,0.06,822
신풍,002870,2018/12,42083396,8497877,165094268,112935250,144469919,168,7.49,3.27,1.24,0.54,1305
신풍,002870,2019/12,59598196,11007147,183966791,114292974,146169541,168,3,1.77,0.9,0.53,1495
신풍제약(주),019170,2010/12,121911986,35736502,361962380,209712243,224719181,912,6.82,4.63,0.97,0.66,32000
신풍제약(주),019170,2011/12,143124881,30524107,370849235,196889165,224915147,874,72.54,5.06,10.98,0.76,4795
신풍제약(주),019170,2012/12,154093462,17682874,375746232,190102215,212009533,835,26.76,10.3,2.2,0.85,5290
신풍제약(주),019170,2013/12,153595237,16287189,392438758,206552544,206471349,835,125.77,75.36,1.82,1.09,4540
신풍제약(주),019170,2014/12,152424408,12890863,401872765,216387709,209583526,828,81.91,62.25,1.34,1.02,4290
신풍제약(주),019170,2015/12,151446018,1559624,402538946,214283545,185478015,840,277.45,156.46,1.79,1.01,4360
신풍제약(주),019170,2016/12,136842086,-3074256,409351885,198127809,182275832,793,0,0,3.26,1.1,5950
신풍제약(주),019170,2017/12,130579347,-2153811,379060396,174107390,175637536,765,0,0,2.31,1.45,7690
신풍제약(주),019170,2018/12,130451412,3082980,378458427,172914485,177007947,767,557.92,258.61,3.54,1.64,6410
신풍제약(주),019170,2019/12,132349028,5877421,378480458,170364928,180095840,767,109.02,61.62,2.42,1.37,7240
신화인터텍(주),056700,2010/12,44937308,-23527188,378648480,278957966,517596825,546,0,0,3.71,1.94,10600
신화인터텍(주),056700,2011/12,10340429,-31216811,302540953,231436144,288516713,473,0,0,4.15,0.84,3465
신화인터텍(주),056700,2012/12,4129041,-6119275,247025560,174468921,249579876,386,0,0,2.41,1.06,6180
신화인터텍(주),056700,2013/12,4998215,856328,212632927,133541896,214671305,400,130.22,49.12,2,0.76,2545
신화인터텍(주),056700,2014/12,18032185,10243528,219984216,132623343,186370327,403,9.5,5.78,1.18,0.72,2935
신화인터텍(주),056700,2015/12,15223224,-2516380,193661706,95730479,165853430,316,0,0,1.34,0.52,2240
신화인터텍(주),056700,2016/12,19150035,4902455,199590483,97732445,190661902,356,39.21,13.01,1.66,0.55,3675
신화인터텍(주),056700,2017/12,15495377,-2092628,192945566,94742186,160180740,378,0,0,1.44,0.69,2415
신화인터텍(주),056700,2018/12,6713150,-8860527,197094538,107673384,157928469,357,0,0,1.01,0.42,1505
신화인터텍(주),056700,2019/12,9883263,3114636,177184765,84593499,220533379,375,65.4,14.01,2.31,0.49,3880
신흥에스이씨(주),243840,2010/12,,,,,,,,,,,
신흥에스이씨(주),243840,2011/12,,,,,,,,,,,
신흥에스이씨(주),243840,2012/12,,,,,,,,,,,
신흥에스이씨(주),243840,2013/12,,,,,,,,,,,
신흥에스이씨(주),243840,2014/12,25707355,8846381,66680340,24611892,78225673,,0,0,0,0,
