회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원)
퍼스텍(주),010820,2015/12,138760454,203613976,2528202,2528202,104704163,51013983
퍼스텍(주),010820,2016/12,151319205,202340678,-368076,-368076,99678822,51464395
퍼스텍(주),010820,2017/12,161959020,197157482,3773446,3773446,91192280,50733397
퍼스텍(주),010820,2018/12,,,,,,
퍼스텍(주),010820,2019/12,,,,,,
펌텍코리아(주),251970,2010/12,,,,,,
펌텍코리아(주),251970,2011/12,,,,,,
펌텍코리아(주),251970,2012/12,,,,,,
펌텍코리아(주),251970,2013/12,,,,,,
펌텍코리아(주),251970,2014/12,,,,,,
펌텍코리아(주),251970,2015/12,,,,,,
펌텍코리아(주),251970,2016/12,,,,,,
펌텍코리아(주),251970,2017/12,133563767,114671329,16173034,16173034,49550880,40898020
펌텍코리아(주),251970,2018/12,151070087,132691631,20775700,20775700,54057872,54813124
펌텍코리아(주),251970,2019/12,175371909,294174682,22893194,22893194,171658109,113923021
페이퍼코리아(주),001020,2010/12,217967411,391322637,-208696,-208696,94127105,274105107
페이퍼코리아(주),001020,2011/12,247106244,418284547,-27798668,-27798668,119649103,275982871
페이퍼코리아(주),001020,2012/12,255472972,434804634,3206356,3206356,129034789,283822220
페이퍼코리아(주),001020,2013/12,271256395,453347281,-10110861,-10110861,129516903,300748507
페이퍼코리아(주),001020,2014/12,250621474,504606288,-24315036,-24200772,168339596,308110732
페이퍼코리아(주),001020,2015/12,245776625,554699622,-59279252,-59279252,215714298,312644468
페이퍼코리아(주),001020,2016/12,421933898,541922930,-37095277,-37131141,210154564,307354897
페이퍼코리아(주),001020,2017/12,556516272,667698215,-102967842,-102967842,390380180,254230802
페이퍼코리아(주),001020,2018/12,412274754,588414093,-38061342,-38061342,337697980,235133137
페이퍼코리아(주),001020,2019/12,265642044,627860659,-27833230,-27833230,372899056,235715988
평산차업집단유한공사,950010,2010/09,116077054,305570120,10276512,10276512,124321384,146554875
평산차업집단유한공사,950010,2011/09,103322681,290924512,-19670444,-19670444,125733220,137684790
평산차업집단유한공사,950010,2012/09,79180261,249231222,-28019124,-28019124,100155534,138196896
평산차업집단유한공사,950010,2013/09,89231630,752827302,-915033,-915033,242052695,141392790
평산차업집단유한공사,950010,2013/12,34896751,749368562,-10036388,-10036388,214583990,140928952
평산차업집단유한공사,950010,2014/12,65100699,708153685,-111135394,-56447335,261958665,30871612
평안물산(주),037240,2010/12,,,,,,
평화산업(주),090080,2010/12,95966981,59782464,-61766,-61766,44848824,9542515
평화산업(주),090080,2011/12,108560950,66945856,-1064771,-1064771,56614731,8735043
평화산업(주),090080,2012/12,128505235,69784966,-2284389,-2284389,60463614,7801012
평화산업(주),090080,2013/12,134699098,68160050,1033333,1033333,57727437,8505238
평화산업(주),090080,2014/12,239245093,161204694,-2237125,-2237125,66584312,66677987
평화산업(주),090080,2015/12,320039001,164280658,2873822,2873822,68938784,67523084
평화산업(주),090080,2016/12,327043762,165068412,1710963,1710963,63818026,72417822
평화산업(주),090080,2017/12,324536135,178292605,-7925310,-7925310,63328668,91481485
평화산업(주),090080,2018/12,335829007,178368753,-44077298,-44077298,93361179,67728260
평화산업(주),090080,2019/12,353267057,194159754,-7210044,-7210044,103943293,73351196
평화홀딩스(주),010770,2010/12,497950880,591895062,2274873,2274873,256190278,199829100
평화홀딩스(주),010770,2011/12,538746369,602375346,-12395708,-12395708,295049678,183606502
평화홀딩스(주),010770,2012/12,570649070,566324408,-3576317,-3576317,264597506,164868941
평화홀딩스(주),010770,2013/12,570390311,563167943,5468514,5468514,264672190,150090802
평화홀딩스(주),010770,2014/12,561303322,452378447,-15272141,-15272141,167308099,143701764
평화홀딩스(주),010770,2015/12,574194659,454722206,1129793,1129793,182272411,144602853
평화홀딩스(주),010770,2016/12,590882479,455219603,6858026,6858026,171163722,152051964
평화홀딩스(주),010770,2017/12,550059577,509012525,-5486688,-5486688,170621153,186611552
평화홀딩스(주),010770,2018/12,556014771,495396871,-63596620,-63596620,196958781,161028269
평화홀딩스(주),010770,2019/12,581079856,502912079,-21766311,-21766311,204655593,165624469
포스코스틸리온(주),058430,2010/12,,,,,,
포스코스틸리온(주),058430,2011/12,,,,,,
포스코스틸리온(주),058430,2012/12,,,,,,
포스코스틸리온(주),058430,2013/12,821182872,451584709,-5172750,-5172750,207364635,172865272
포스코스틸리온(주),058430,2014/12,802617533,438621813,-2298404,-2298404,203658830,176762606
포스코스틸리온(주),058430,2015/12,801646714,431890799,7825108,7825108,215080846,165919245
포스코스틸리온(주),058430,2016/12,798007442,405761030,31409664,31409664,231237284,139982990
포스코스틸리온(주),058430,2017/12,912059768,426747278,17527988,17527988,244983597,148554814
포스코스틸리온(주),058430,2018/12,940305020,454196339,10804281,10804281,251894807,170655976
포스코스틸리온(주),058430,2019/12,916744848,503427114,2577866,2577866,307750186,166359976
포스코홀딩스(주),005490,2010/12,47887255368,69418425614,4185651473,4185651473,27672376832,25437740028
포스코홀딩스(주),005490,2011/12,68938725064,78408837832,3714285845,3714285845,33556910427,28453184150
포스코홀딩스(주),005490,2012/12,63604150874,79265850804,2385606843,2385606843,31566116095,32276379318
포스코홀딩스(주),005490,2013/12,61864649859,84455406685,1355180338,1355180338,31666211066,35760118644
포스코홀딩스(주),005490,2014/12,65098445304,85252172613,556659146,556659146,32627381902,35241195102
포스코홀딩스(주),005490,2015/12,58192344561,80408759246,-96181234,-96181234,29180888772,34522854931
포스코홀딩스(주),005490,2016/12,53083512926,79762994520,1048168660,1048168660,29303834312,33770338871
포스코홀딩스(주),005490,2017/12,60655099617,79024959080,2973469161,2973469161,31127418057,31883534695
포스코홀딩스(주),005490,2018/12,64977777434,78248265217,1892064406,1892064406,33651002030,30018272832
포스코홀딩스(주),005490,2019/12,64366847808,79058661131,1982637209,1982637209,34842373722,29925972800
풍국주정공업(주),023900,2010/12,79206221,109506073,10577786,10577786,29909438,36028971
풍국주정공업(주),023900,2011/12,80509553,110676243,7932740,7932740,30371567,38254794
풍국주정공업(주),023900,2012/12,91829495,116479112,5750310,5750310,32286934,41147970
풍국주정공업(주),023900,2013/12,100286996,122531167,8299596,8299596,39319357,38292728
풍국주정공업(주),023900,2014/12,107827610,128761473,6948866,6948866,43050080,39893981
풍국주정공업(주),023900,2015/12,101463025,138654863,8108178,8108178,47391780,44750469
풍국주정공업(주),023900,2016/12,96762579,152041005,9409082,9409082,54761528,52031644
풍국주정공업(주),023900,2017/12,107554087,162812567,14568365,14568365,72904392,50672323
풍국주정공업(주),023900,2018/12,120452943,174072139,11420891,11420891,66115656,65111331
풍국주정공업(주),023900,2019/12,121430700,180073444,9109368,9109368,64882462,70409259
풍림산업(주),001310,2010/12,1115226030,1188801152,-74624076,-74624076,771447482,145011246
풍림산업(주),001310,2011/12,1040133869,1374255960,-35852564,-35852564,919718311,140135784
풍원정밀(주),371950,2013/12,,,,,,
풍원정밀(주),371950,2014/12,,,,,,
풍원정밀(주),371950,2015/12,,,,,,
풍원정밀(주),371950,2016/12,,,,,,
풍원정밀(주),371950,2017/12,,,,,,
풍원정밀(주),371950,2018/12,41933748,36005989,-657411,-657411,12471883,20724233
풍원정밀(주),371950,2019/12,38492767,46843446,-1595208,-1595208,14811697,26241101
프레스티지바이오로직스(주),334970,2017/12,,,,,,
프레스티지바이오로직스(주),334970,2018/12,,,,,,
프레스티지바이오로직스(주),334970,2019/12,,,,,,
프리시젼바이오(주),335810,2016/12,4912571,10126884,-1294399,-1294399,3999334,5545879
프리시젼바이오(주),335810,2017/12,4406400,15423195,-2454905,-2454905,9248551,5643529
프리시젼바이오(주),335810,2018/12,4588305,12442103,-3694479,-3694479,6494666,5603386
프리시젼바이오(주),335810,2019/12,6204764,21249447,-405341,-405341,15160003,5368614
피씨엘(주),241820,2013/12,,,,,,
피씨엘(주),241820,2014/12,,,,,,
피씨엘(주),241820,2015/12,,,,,,
피씨엘(주),241820,2016/12,,,,,,
피씨엘(주),241820,2017/12,,,,,,
피씨엘(주),241820,2018/12,,,,,,
피씨엘(주),241820,2019/12,,,,,,
피아이첨단소재(주),178920,2010/12,,,,,,
피아이첨단소재(주),178920,2011/12,,,,,,
피아이첨단소재(주),178920,2012/12,,,,,,
피아이첨단소재(주),178920,2013/12,,,,,,
피아이첨단소재(주),178920,2014/12,,,,,,
피아이첨단소재(주),178920,2015/12,,,,,,
피아이첨단소재(주),178920,2016/12,,,,,,
피아이첨단소재(주),178920,2017/12,,,,,,
피아이첨단소재(주),178920,2018/12,,,,,,
피아이첨단소재(주),178920,2019/12,,,,,,
피앤씨테크(주),237750,2010/12,,,,,,
피앤씨테크(주),237750,2011/12,,,,,,
피앤씨테크(주),237750,2012/12,,,,,,
피앤씨테크(주),237750,2013/12,,,,,,
피앤씨테크(주),237750,2014/12,,,,,,
피앤씨테크(주),237750,2015/12,,,,,,
피앤씨테크(주),237750,2016/12,,,,,,
피앤씨테크(주),237750,2017/12,,,,,,
피앤씨테크(주),237750,2018/12,,,,,,
피앤씨테크(주),237750,2019/12,,,,,,
피에스케이(주),319660,2019/12,154611977,223929932,14971556,14971556,169815139,28410467
피에스케이홀딩스(주),031980,2010/12,102005801,145759796,12013523,12013523,109849054,22913792
피에스케이홀딩스(주),031980,2011/12,91127167,141796262,1383755,1383755,102720802,22036201
피에스케이홀딩스(주),031980,2012/12,84368260,157196774,11558210,11558210,90876342,21614298
피에스케이홀딩스(주),031980,2013/12,129058637,189782574,16868684,16868684,125108570,22024919
피에스케이홀딩스(주),031980,2014/12,148566798,198582776,10779077,10779077,123583967,24556243
피에스케이홀딩스(주),031980,2015/12,138364038,206561951,13618790,13618790,129079814,29166375
피에스케이홀딩스(주),031980,2016/12,163071754,235455514,19633766,19633766,162018578,25775198
피에스케이홀딩스(주),031980,2017/12,275390545,276692093,39443421,39443421,203881129,27996700
피에스케이홀딩스(주),031980,2018/12,328682010,319834249,53521668,53521668,228216663,45932688
피에스케이홀딩스(주),031980,2019/12,42078133,101648328,8394444,706099,53196440,13906357
피에스텍(주),002230,2010/12,28441320,84589794,6779234,6779234,32508287,3945215
피에스텍(주),002230,2011/12,39168582,90823304,7211461,7211461,36697877,3730867
피에스텍(주),002230,2012/12,25953033,100375881,7808463,7808463,36543924,3326704
피에스텍(주),002230,2013/12,39265957,133918376,24626032,24626032,119925978,3139837
피에스텍(주),002230,2014/12,42532118,117182202,4393846,4393846,98444519,3466139
피에스텍(주),002230,2015/12,56079485,137522138,9293055,9293055,109799708,9651825
피에스텍(주),002230,2016/12,50707843,145598819,4443466,4443466,100943088,11466319
피에스텍(주),002230,2017/12,70833779,160860295,11324748,11324748,105530714,13109853
피에스텍(주),002230,2018/12,61651717,164245869,-313610,-313610,109933912,12986843
피에스텍(주),002230,2019/12,50670723,168595348,2533315,2533315,106629392,17579081
피에이치에이(주),043370,2010/12,646332937,453513354,49545383,49545383,228039804,153612336
피에이치에이(주),043370,2011/12,694260991,570279444,43899763,43899763,289858220,182985423
피에이치에이(주),043370,2012/12,882762961,640523876,37310032,37310032,326209190,211896960
피에이치에이(주),043370,2013/12,998578386,713758966,47378858,47378858,357685357,240480544
피에이치에이(주),043370,2014/12,1056796279,790229269,39317213,39317213,406275016,260691893
피에이치에이(주),043370,2015/12,1149093865,885010749,7364917,7364917,459474028,301819125
피에이치에이(주),043370,2016/12,1222491908,914289386,53296491,53296491,486159776,277002738
피에이치에이(주),043370,2017/12,1053836517,896344885,74521352,74521352,488156291,301117194
피에이치에이(주),043370,2018/12,1066543292,907869461,44832284,44832284,524896463,300880769
피에이치에이(주),043370,2019/12,1088426363,920596014,31622057,31622057,477960511,354392367
피엔케이피부임상연구센타(주),347740,2018/12,,,,,,
피엔케이피부임상연구센타(주),347740,2019/12,,,,,,
하나마이크론(주),067310,2010/12,276111978,268733262,21786527,21786527,61012657,183394326
하나마이크론(주),067310,2011/12,294559784,304071209,8756400,8756400,65549439,206445165
하나마이크론(주),067310,2012/12,258806666,310429015,-9980376,-9980376,52179753,219725457
하나마이크론(주),067310,2013/12,278115010,368146437,-19266613,-19266613,88121202,249924758
하나마이크론(주),067310,2014/12,294532159,384967704,8239472,8239472,95312463,272018952
하나마이크론(주),067310,2015/12,286239109,394754214,4463534,4463534,91199341,291972192
하나마이크론(주),067310,2016/12,252294498,408520469,-24516588,-24516588,87633460,261515405
하나마이크론(주),067310,2017/12,365813664,511669698,10434648,10434648,133189515,345564640
하나마이크론(주),067310,2018/12,479948865,604901999,21646722,21646722,144439764,424541873
하나마이크론(주),067310,2019/12,498198003,706702384,14505784,14505784,167918673,484803281
하나머티리얼즈(주),166090,2010/12,,,,,,
하나머티리얼즈(주),166090,2011/12,,,,,,
하나머티리얼즈(주),166090,2012/12,,,,,,
하나머티리얼즈(주),166090,2013/12,,,,,,
하나머티리얼즈(주),166090,2014/12,,,,,,
하나머티리얼즈(주),166090,2015/12,,,,,,
하나머티리얼즈(주),166090,2016/12,,,,,,
하나머티리얼즈(주),166090,2017/12,,,,,,
하나머티리얼즈(주),166090,2018/12,,,,,,
하나머티리얼즈(주),166090,2019/12,,,,,,
하나제약(주),293480,2010/12,,,,,,
하나제약(주),293480,2011/12,,,,,,
하나제약(주),293480,2012/12,,,,,,
하나제약(주),293480,2013/12,,,,,,
하나제약(주),293480,2014/12,,,,,,
하나제약(주),293480,2015/12,,,,,,
하나제약(주),293480,2016/12,124534999,114592338,17430848,17430848,60475843,49663627
하나제약(주),293480,2017/12,139331266,141550774,24302486,24302486,79398183,46653104
하나제약(주),293480,2018/12,,,,,,
하나제약(주),293480,2019/12,,,,,,
하이록코리아(주),013030,2010/12,112836919,187141918,20333753,20333753,125343081,57305142
하이록코리아(주),013030,2011/12,146358961,224127128,24731607,24731607,146144943,71432156
하이록코리아(주),013030,2012/12,187888401,248403024,29506643,29506643,167333466,73077592
하이록코리아(주),013030,2013/12,187583211,275802244,33353144,33353144,196392437,69980983
하이록코리아(주),013030,2014/12,193030849,305540416,38242544,38242544,218110117,69574196
하이록코리아(주),013030,2015/12,209241088,335220136,43206158,43206158,237623547,78857665
하이록코리아(주),013030,2016/12,177120063,353324345,30221399,30221399,248533511,78000767
하이록코리아(주),013030,2017/12,182699987,379437474,23623257,23623257,261529812,84551818
하이록코리아(주),013030,2018/12,124267408,371320917,12204679,12204679,252324223,85108796
