회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),계속영업이익(손실)(IFRS)(천원),유동자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원)
참엔지니어링(주),009310,2013/12,90037123,176265767,1167764,1167764,58904285,26916726
참엔지니어링(주),009310,2014/12,80514667,178650693,-20088990,-20088990,73320013,23274167
참엔지니어링(주),009310,2015/12,128772679,150842050,-34028221,-34028221,69605733,20550084
참엔지니어링(주),009310,2016/12,110415318,177001808,1042727,1042727,91835937,16450348
참엔지니어링(주),009310,2017/12,211234796,159197903,4027713,4027713,80811821,16065127
참엔지니어링(주),009310,2018/12,143597228,160744509,7820590,7820590,91144101,15117155
참엔지니어링(주),009310,2019/12,49382528,120874916,-19996091,-19996091,55528565,14302403
참좋은여행(주),094850,2010/12,44393076,53825454,1703023,1703023,35004958,5640810
참좋은여행(주),094850,2011/12,54787189,76669371,1521965,1521965,36056875,6938331
참좋은여행(주),094850,2012/12,61934288,87199000,8762130,8762130,55491411,4161785
참좋은여행(주),094850,2013/12,71337754,86897888,4983605,4983605,38920852,3521414
참좋은여행(주),094850,2014/12,75533219,98869321,3370869,3370869,45039414,2360598
참좋은여행(주),094850,2015/12,79163688,112291539,5768079,5768079,48499029,2378181
참좋은여행(주),094850,2016/12,73515202,145750962,6905882,6905882,69533271,3143821
참좋은여행(주),094850,2017/12,56507195,144340764,12165929,14151287,64815516,760519
참좋은여행(주),094850,2018/12,65012579,153541309,10236082,10236082,69415357,567147
참좋은여행(주),094850,2019/12,62056608,145642690,22889226,22889226,114804044,1465449
카페24(주),042000,2010/12,,,,,,
카페24(주),042000,2011/12,,,,,,
카페24(주),042000,2012/12,,,,,,
카페24(주),042000,2013/12,,,,,,
카페24(주),042000,2014/12,,,,,,
카페24(주),042000,2015/12,,,,,,
카페24(주),042000,2016/12,,,,,,
카페24(주),042000,2017/12,115369520,65465724,4180901,4180901,46617928,10962183
카페24(주),042000,2018/12,134561019,135998108,-29727908,-29727908,96162134,15482375
카페24(주),042000,2019/12,147946664,148596424,5406019,5406019,61074415,22704310
커머스마이너 (주),223310,2014/12,32746325,15188877,2238554,2238554,14547813,154243
커머스마이너 (주),223310,2015/12,59356194,34769730,5078206,5078206,32939425,392374
커머스마이너 (주),223310,2016/12,32856768,31830800,-2248497,-2248497,28178397,554104
커머스마이너 (주),223310,2017/12,14673045,56669217,-25479776,-25479776,19249717,4263662
커머스마이너 (주),223310,2018/12,12104742,67052040,-26350016,-26350016,17032438,930018
커머스마이너 (주),223310,2019/12,9051494,39826671,-4608428,-4608428,11864042,368624
컨버즈(주),109070,2010/12,142342343,163633685,-5420541,-5420541,76290637,76447153
컨버즈(주),109070,2011/12,119580484,146573043,-15318025,-15318025,85135815,52034728
컨버즈(주),109070,2012/12,91020427,105726256,-10571041,-10571041,61476190,44032000
컨버즈(주),109070,2013/12,56437351,74487642,-9049220,-9049220,32116990,41623550
컨버즈(주),109070,2014/12,50354166,67495668,-4828402,-4828402,27396715,39345574
컨버즈(주),109070,2015/12,48044075,68293126,-5642910,-5642910,27088649,37786055
컨버즈(주),109070,2016/12,45974763,50219241,-17554874,-17554874,29043978,12722528
컨버즈(주),109070,2017/12,63031654,56315615,-6432127,-6432127,33775124,9347522
컨버즈(주),109070,2018/12,73829905,56083786,-16460211,-16460211,33812511,2742242
컨버즈(주),109070,2019/12,43613941,26048049,-18237898,-18237898,18790192,1420662
컬러레이홀딩스,900310,2016/12,,,,,,
컬러레이홀딩스,900310,2017/12,,,,,,
컬러레이홀딩스,900310,2018/12,,,,,,
컬러레이홀딩스,900310,2019/12,,,,,,
케이디켐(주),221980,2010/12,,,,,,
케이디켐(주),221980,2011/12,,,,,,
케이디켐(주),221980,2012/12,40577901,40890780,3712653,3386004,22760970,8599627
케이디켐(주),221980,2013/12,44012585,44094412,3355198,3355198,26810422,8386947
케이디켐(주),221980,2014/12,42837468,43435647,4400921,4400921,26336549,7873794
케이디켐(주),221980,2015/12,45509733,65596464,6049243,6049243,48461162,7713103
케이디켐(주),221980,2016/12,47380810,70076989,6580081,6580081,50714664,10423583
케이디켐(주),221980,2017/12,50221511,72043460,5908187,5908187,51998090,11147007
케이디켐(주),221980,2018/12,49831496,76583189,6135431,6135431,46478786,12377994
케이디켐(주),221980,2019/12,48212800,77692124,6067560,6067560,38545219,12458315
케이만금세기차륜집단유한공사,900280,2015/12,,,,,,
케이만금세기차륜집단유한공사,900280,2016/12,,,,,,
케이만금세기차륜집단유한공사,900280,2017/12,,,,,,
케이만금세기차륜집단유한공사,900280,2018/12,,,,,,
케이만금세기차륜집단유한공사,900280,2019/12,,,,,,
케이비아이동국실업(주),001620,2010/12,199337107,182750337,3038040,3038040,42554518,52450274
케이비아이동국실업(주),001620,2011/12,234948150,200628321,8968874,8968874,61614950,68009128
케이비아이동국실업(주),001620,2012/12,261817457,218953750,7190522,7190522,65329861,85420050
케이비아이동국실업(주),001620,2013/12,257558805,281543922,4404640,4404640,77900425,121328569
케이비아이동국실업(주),001620,2014/12,295917846,290508874,-10299911,-10299911,76126863,134331198
케이비아이동국실업(주),001620,2015/12,323652797,311126283,3018359,3018359,84571835,133235255
케이비아이동국실업(주),001620,2016/12,277009090,325730240,4643997,4643997,102274184,135233164
케이비아이동국실업(주),001620,2017/12,285298563,311384752,-3624852,-3624852,75615004,126573110
케이비아이동국실업(주),001620,2018/12,335019066,350181347,-291987,-291987,97439627,125976399
케이비아이동국실업(주),001620,2019/12,340566056,374354773,966218,966218,111623776,127810881
케이비아이메탈(주),024840,2010/12,434834375,162794039,5002021,5002021,114503660,40192703
케이비아이메탈(주),024840,2011/12,433686881,158975176,2249343,2249343,117367749,32543275
케이비아이메탈(주),024840,2012/12,527053257,152297496,-3399939,-3399939,108251317,32869489
케이비아이메탈(주),024840,2013/12,470006681,153991086,1329840,1329840,96327745,31387784
케이비아이메탈(주),024840,2014/12,397145357,132924095,-4505090,-4505090,77573817,31911566
케이비아이메탈(주),024840,2015/12,457572264,121246322,-12718073,-12718073,72849736,32182172
케이비아이메탈(주),024840,2016/12,358349653,156041681,3160931,3160931,108283767,31389286
케이비아이메탈(주),024840,2017/12,459640265,195099112,6336875,6336875,138058441,34197703
케이비아이메탈(주),024840,2018/12,449113544,196664998,3749941,3749941,140984618,34226052
케이비아이메탈(주),024840,2019/12,477661145,212861723,5913764,5913764,153684741,35991026
케이씨그린홀딩스(주),009440,2010/12,8832011,132783772,700526,700526,5774741,1504952
케이씨그린홀딩스(주),009440,2011/12,15194242,139197700,4563433,4563433,8369315,1427294
케이씨그린홀딩스(주),009440,2012/12,13500644,136987341,6650121,6650121,7489954,1364988
케이씨그린홀딩스(주),009440,2013/12,22966151,141919087,7899171,7899171,6497489,1310104
케이씨그린홀딩스(주),009440,2014/12,24141326,142078419,5166412,5166412,6681457,16963
케이씨그린홀딩스(주),009440,2015/12,19765711,144367669,5269535,5269535,6404656,38299
케이씨그린홀딩스(주),009440,2016/12,14927783,146132439,7028756,7028756,7852860,165819
케이씨그린홀딩스(주),009440,2017/12,16626754,159810805,7664398,7664398,22552974,140985
케이씨그린홀딩스(주),009440,2018/12,12902209,155811368,3038333,3038333,11236096,376283
케이씨그린홀딩스(주),009440,2019/12,13683527,154671679,1356598,1356598,12818711,2590482
케이씨코트렐(주),119650,2010/12,245272024,135084454,20315174,20315174,103107490,27613192
케이씨코트렐(주),119650,2011/12,211359393,173468193,10434817,10434817,130964266,38740706
케이씨코트렐(주),119650,2012/12,332119561,235466546,16383592,16383592,189156111,38660836
케이씨코트렐(주),119650,2013/12,290177500,162641795,3194685,3194685,121644592,31453230
케이씨코트렐(주),119650,2014/12,208060068,169275906,-8956638,-8956638,123543334,36167125
케이씨코트렐(주),119650,2015/12,184368511,141282112,-6165606,-6165606,76404899,36218499
케이씨코트렐(주),119650,2016/12,171196746,147016113,1216842,1216842,78279306,34811983
케이씨코트렐(주),119650,2017/12,150656419,170100440,5060362,5060362,96457972,35140537
케이씨코트렐(주),119650,2018/12,152841374,205880230,2693601,2693601,132063752,34363024
케이씨코트렐(주),119650,2019/12,281259841,308085254,1156387,1156387,219411383,40135844
케이알모터스(주),000040,2010/12,144521458,150528024,1168894,1168894,87635563,59415542
케이알모터스(주),000040,2011/12,124258626,139616455,1675213,1675213,79792677,57632022
케이알모터스(주),000040,2012/12,96940269,126906068,-6103632,-6103632,69697488,55719884
케이알모터스(주),000040,2013/12,97370568,116931646,-11064793,-11064793,59697762,56382098
케이알모터스(주),000040,2014/12,79567593,136684599,-12820997,-12820997,69021427,63996346
케이알모터스(주),000040,2015/12,80853364,157780959,-16144548,-16144548,84081110,66431562
케이알모터스(주),000040,2016/12,84083884,143302921,-11056379,-11056379,18257755,58376831
케이알모터스(주),000040,2017/12,21638025,127527342,-21722139,-21722139,8513802,51380190
케이알모터스(주),000040,2018/12,27598514,157328659,-16372454,-16372454,39468461,50408012
케이알모터스(주),000040,2019/12,37365836,144331317,-28641044,-28641044,5406004,65485578
케이에이치건설(주),226360,2015/12,,,,,,
케이에이치건설(주),226360,2016/12,,,,,,
케이에이치건설(주),226360,2017/12,35293973,43465044,3470156,3470156,34216268,1830951
케이에이치건설(주),226360,2018/12,38651216,46324147,3433181,3433181,31433205,2278305
케이에이치건설(주),226360,2019/12,31455061,101518400,-2564450,-2564450,28023385,3965112
케이에이치전자(주),111870,2010/12,82374786,79778128,13784444,13784444,65505391,8954274
케이에이치전자(주),111870,2011/12,73970301,84012446,8462706,8462706,66330621,8820979
케이에이치전자(주),111870,2012/12,68595769,82659243,6624739,6624739,65103082,8222750
케이에이치전자(주),111870,2013/12,66967378,86685825,7465572,8306054,69808911,3073554
케이에이치전자(주),111870,2014/12,52188039,85871908,1615664,1615664,71366637,2977250
케이에이치전자(주),111870,2015/12,59224982,91354758,5785204,5785204,75061527,2925279
케이에이치전자(주),111870,2016/12,56917365,90471107,4936015,4936015,72904072,2869045
케이에이치전자(주),111870,2017/12,47157690,87479828,2813225,2813225,69674454,2737211
케이에이치전자(주),111870,2018/12,40608212,127680137,1228487,1228487,87740338,2884110
케이에이치전자(주),111870,2019/12,36810750,174449914,74482,74482,29089075,2968979
케이엠제약(주),225430,2015/12,,,,,,
케이엠제약(주),225430,2016/12,,,,,,
케이엠제약(주),225430,2017/12,,,,,,
케이엠제약(주),225430,2018/12,17302126,32735715,-12330050,-12330050,13669088,9033473
케이엠제약(주),225430,2019/12,20338373,43142804,-902231,-902231,7429866,24749832
케이지이티에스(주),151860,2010/12,36215109,79301797,2431873,2431873,11846301,56101883
케이지이티에스(주),151860,2011/12,44843322,169820181,5751604,5751604,32391080,112605267
케이지이티에스(주),151860,2012/12,93990322,165109774,10098356,10098356,33139392,107536114
케이지이티에스(주),151860,2013/12,100809908,170188384,13086441,13086441,34793688,107088388
케이지이티에스(주),151860,2014/12,105683028,166656746,16233229,16233229,36714248,103753610
케이지이티에스(주),151860,2015/12,92833778,193623048,20236153,20236153,31282421,108301804
케이지이티에스(주),151860,2016/12,95363023,194930753,4931071,4931071,39425148,100819351
케이지이티에스(주),151860,2017/12,108801442,206239630,11723011,11723011,40154488,96701891
케이지이티에스(주),151860,2018/12,110908589,219714907,13592704,13592704,44675160,94948522
케이지이티에스(주),151860,2019/12,160879256,433209372,97780142,97780142,51820669,102460063
케이지케미칼(주),001390,2010/12,263124282,408839385,3720860,3720860,242686469,38425779
케이지케미칼(주),001390,2011/12,278260696,486757587,-6528366,-6528366,249925676,36019139
케이지케미칼(주),001390,2012/12,287878692,429801797,-12539862,-12539862,224696225,38152223
케이지케미칼(주),001390,2013/12,201160693,286621673,-8625639,-8625640,106966318,38753507
케이지케미칼(주),001390,2014/12,168409373,271032887,5472671,5472671,88531343,42944871
케이지케미칼(주),001390,2015/12,167351997,271433384,7592101,7592101,87924986,45774940
케이지케미칼(주),001390,2016/12,164826988,277129876,10876388,10876388,89220815,43528809
케이지케미칼(주),001390,2017/12,167310908,309977831,5789730,5789730,83344062,45201380
케이지케미칼(주),001390,2018/12,167223239,285982777,-2761207,-2761207,64149642,43244246
케이지케미칼(주),001390,2019/12,153279828,310218838,-9863865,-9863865,57702369,42919907
케이카(주),381970,2017/12,,,,,,
케이카(주),381970,2018/12,,,,,,
케이카(주),381970,2019/12,1185355255,320014726,14777785,14777785,168521638,27508006
케이피엑스라이프사이언스(주),114450,2010/12,36484651,74330585,4967013,4967013,49960146,20467565
케이피엑스라이프사이언스(주),114450,2011/12,55165670,71441796,3229653,3229653,35194543,30708512
케이피엑스라이프사이언스(주),114450,2012/12,54192341,74742651,2428465,2428465,40920076,29086677
케이피엑스라이프사이언스(주),114450,2013/12,34525745,72104212,-1311798,-1311798,29438907,35615715
케이피엑스라이프사이언스(주),114450,2014/12,37080598,66433565,-1061707,-1061707,26774304,33592297
케이피엑스라이프사이언스(주),114450,2015/12,45508439,67149209,5386721,5386721,26974325,31331672
케이피엑스라이프사이언스(주),114450,2016/12,43304292,77057789,4504431,4504431,43583200,29313506
케이피엑스라이프사이언스(주),114450,2017/12,42584727,72964194,2224671,2224671,38805973,30262754
케이피엑스라이프사이언스(주),114450,2018/12,32753788,69372426,-1445275,-1445275,30525388,34417731
케이피엑스라이프사이언스(주),114450,2019/12,37618455,71894429,1195719,1195719,31662115,35078885
케이피엑스케미칼(주),025000,2010/12,532590345,323109637,47078144,47078144,219951059,76169141
케이피엑스케미칼(주),025000,2011/12,670643829,405574195,47323039,47323039,299873292,77859759
케이피엑스케미칼(주),025000,2012/12,657142821,416062281,36954080,36954080,275810834,78258571
케이피엑스케미칼(주),025000,2013/12,664131604,436449575,24029198,24029198,260532631,80097107
케이피엑스케미칼(주),025000,2014/12,691965576,472047871,36231103,36231103,304030539,91109537
