회사명,거래소코드,회계년도,재고자산(*)(IFRS연결),매입채무(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),이자비용(IFRS연결),유형자산(*)(IFRS연결),자본(*)(IFRS연결),당기순이익(손실)(IFRS연결),연구개발비(IFRS연결)
씨제이바이오사이언스(주),311690,2015/12,181698,321828,-1545182,2863853,0,1573394,3700204,-1449953,1482404
씨제이바이오사이언스(주),311690,2016/12,118775,288080,-1717939,2997497,0,1168460,15283293,-2586742,1284153
씨제이바이오사이언스(주),311690,2017/12,111630,199901,-2069885,3672571,573,1246699,13162521,-2362839,2122290
씨제이바이오사이언스(주),311690,2018/12,145807,267035,-2034994,3924040,699,920774,10777243,-3134950,2281768
씨제이바이오사이언스(주),311690,2019/12,98669,288861,-2506148,4783223,45331,1728491,30854647,-4345714,3399195
씨제이씨지브이(주),079160,2011/12,5907073,58452876,67332198,628506137,16369204,403662319,307781211,14966748,1074020
씨제이씨지브이(주),079160,2012/12,3419060,77146315,122389662,779332695,22710515,410464056,347996634,54984006,2813146
씨제이씨지브이(주),079160,2013/12,11837729,60086519,61496824,915929692,21929624,507660703,378632397,12131845,3947825
씨제이씨지브이(주),079160,2014/12,11050981,89245122,139482603,1039295973,20184228,588228910,391178960,16019849,0
씨제이씨지브이(주),079160,2015/12,13587028,84234647,151672650,1193516367,18896561,676417559,445170180,52199239,0
씨제이씨지브이(주),079160,2016/12,16812064,117029866,187811328,1432245447,35579284,912625242,920480929,5621660,0
씨제이씨지브이(주),079160,2017/12,17886275,117985997,194342877,1714387173,38587927,1001983720,777662561,10036369,0
씨제이씨지브이(주),079160,2018/12,18772488,121477399,108733820,1769356467,47158729,899809698,550280680,-188541087,0
씨제이씨지브이(주),079160,2019/12,21571387,120865371,283339457,1942279329,157685143,924155903,601109897,-239075348,0
씨제이씨푸드(주),011150,2011/12,15078392,9399458,2326153,135743012,775641,40934100,33421151,4066803,21000
씨제이씨푸드(주),011150,2012/12,,,,,,,,,
씨제이씨푸드(주),011150,2013/12,,,,,,,,,
씨제이씨푸드(주),011150,2014/12,,,,,,,,,
씨제이씨푸드(주),011150,2015/12,,,,,,,,,
씨제이씨푸드(주),011150,2016/12,,,,,,,,,
씨제이씨푸드(주),011150,2017/12,,,,,,,,,
씨제이씨푸드(주),011150,2018/12,,,,,,,,,
씨제이씨푸드(주),011150,2019/12,,,,,,,,,
씨제이이앤엠(주),130960,2011/12,5648203,63742977,294205944,1143147595,13494643,117678719,1222263810,58686359,6375764
씨제이이앤엠(주),130960,2012/12,5639916,92892456,318350856,1394584895,16046378,117658180,1276545575,23258960,10014979
씨제이이앤엠(주),130960,2013/12,6526949,99146349,387918302,1716055901,16543494,134994689,1274773101,937789,14294934
씨제이이앤엠(주),130960,2014/12,5243369,67690656,195219576,1232665332,15208103,88464908,1505703408,233417605,3713754
씨제이이앤엠(주),130960,2015/12,3915889,107076227,295450649,1347313885,13740870,77339272,1560082335,52920340,3973195
씨제이이앤엠(주),130960,2016/12,4700810,128177306,258777879,1538423391,12350131,275496955,1615529616,60857853,5058291
씨제이이앤엠(주),130960,2017/12,6206059,144981863,239177535,1750120615,14999823,313333473,2248700768,421948666,5828326
씨제이제일제당(주),097950,2011/12,1075179547,466575116,-288381082,6538208074,73134411,5011511816,4696473696,314022590,32622467
씨제이제일제당(주),097950,2012/12,1139255403,638530062,805051777,9877532183,164722450,5575156974,5221034944,310715670,34900583
씨제이제일제당(주),097950,2013/12,1006681614,720032707,590904368,10847718244,188715730,6254477598,4812579108,71061595,31879664
씨제이제일제당(주),097950,2014/12,1065579494,829508678,688561505,11701797228,196985946,6383896491,4949880431,137851320,29315349
씨제이제일제당(주),097950,2015/12,1097567509,849032607,1154573133,12924472295,180477129,6690180982,5385233285,253666762,41907485
씨제이제일제당(주),097950,2016/12,1280152136,1113728302,800141934,14563257246,179002586,7280517951,6060476866,353548750,44597484
씨제이제일제당(주),097950,2017/12,1303515516,1291759319,1180837049,16477174023,204153610,8179383526,6143853335,412797743,43255652
씨제이제일제당(주),097950,2018/12,1497619027,1351497082,471425123,18670059989,246120549,9741713669,7308212090,925388625,35664516
씨제이제일제당(주),097950,2019/12,2018257067,1929949275,2143095681,22352462296,398834520,10817875757,9481480420,191028303,33016574
씨제이프레시웨이(주),051500,2011/12,93344376,181083769,57977892,1602605922,2695461,76808221,102401932,17138533,0
씨제이프레시웨이(주),051500,2012/12,143951528,219524880,2814354,1872726969,7148885,91828584,140743624,11668445,0
씨제이프레시웨이(주),051500,2013/12,58137579,206082731,-9569990,1876931463,6483713,70168801,183064327,-13991665,0
씨제이프레시웨이(주),051500,2014/12,113947529,234743250,31862996,1795277457,4606158,225226218,195316850,9333504,0
씨제이프레시웨이(주),051500,2015/12,171694428,250159784,-18442496,2072357920,5153898,225408363,205506102,6653752,0
씨제이프레시웨이(주),051500,2016/12,184504178,270112269,-4842851,2327923602,5728097,241941391,242045334,-5848857,0
씨제이프레시웨이(주),051500,2017/12,154177089,252282130,23395608,2504409846,7264134,254344910,235476817,1210149,0
씨제이프레시웨이(주),051500,2018/12,210415197,242997129,57682209,2828072307,8669246,301058238,252868276,16703749,0
씨제이프레시웨이(주),051500,2019/12,191367414,260734047,78647571,3055080974,17448263,345987058,289133414,9587493,0
씨큐브(주),101240,2011/12,,,,,,,,,
씨큐브(주),101240,2012/12,,,,,,,,,
씨큐브(주),101240,2013/12,,,,,,,,,
씨큐브(주),101240,2014/12,,,,,,,,,
씨큐브(주),101240,2015/12,,,,,,,,,
씨큐브(주),101240,2016/12,,,,,,,,,
씨큐브(주),101240,2017/12,,,,,,,,,
씨큐브(주),101240,2018/12,,,,,,,,,
씨큐브(주),101240,2019/12,,,,,,,,,
아남전자(주),008700,2011/12,18124710,14596600,-13477724,139506832,1012949,27933022,69110992,744246,447632
아남전자(주),008700,2012/12,12506068,11435062,10362265,135849992,1038400,27615463,67438682,-3766890,763923
아남전자(주),008700,2013/12,14405601,14870305,-1338773,134219194,676154,48521619,71622943,4058116,606937
아남전자(주),008700,2014/12,17981520,18938659,-14581127,146493097,919686,30332377,68842276,-2693439,1730209
아남전자(주),008700,2015/12,22447541,13531020,-11010358,155608325,1259964,32091781,68599666,3087885,512505
아남전자(주),008700,2016/12,23824435,13822293,6673965,167580069,1959245,32176393,70643534,2824658,561817
아남전자(주),008700,2017/12,23639359,15122501,2097631,176293774,1551362,31360943,69286256,-1729679,739998
아남전자(주),008700,2018/12,27908921,14567759,-4283122,192311895,2779784,41597632,54955848,-13944144,562641
아남전자(주),008700,2019/12,20002028,24920104,21129504,243272713,3007882,42279248,57707365,439012,1064967
아미코젠(주),092040,2011/12,,,,,,,,,
아미코젠(주),092040,2012/12,,,,,,,,,
아미코젠(주),092040,2013/12,,,,,,,,,
아미코젠(주),092040,2014/12,2670788,1551761,4425691,27331644,24960,17239286,50019562,7512733,1045078
아미코젠(주),092040,2015/12,28655744,16329865,12342714,32457292,345023,53851708,110245736,2538480,2288381
아미코젠(주),092040,2016/12,18711795,7562726,11276966,68968045,935854,63225986,107158434,1902669,2810912
아미코젠(주),092040,2017/12,26686678,9697305,11882053,73665135,968487,64784151,115922239,-3575368,4770211
아미코젠(주),092040,2018/12,33696679,12741749,2840023,94521965,1113487,79949042,160289377,41447444,5182707
아미코젠(주),092040,2019/12,33364353,15499574,8760341,115180889,1274949,82825513,158407861,-237003,5376120
아비코전자(주),036010,2011/12,6172515,5149077,597427,50613809,752159,33099346,56047475,1168229,0
아비코전자(주),036010,2012/12,6033470,4802401,2671970,46786315,811860,31769904,49295899,-4633157,0
아비코전자(주),036010,2013/12,6228664,4976254,8021269,59801899,827857,34927287,56312938,3375480,0
아비코전자(주),036010,2014/12,5910120,4890661,12733608,58910851,781346,30565514,61372558,5642703,0
아비코전자(주),036010,2015/12,8203684,5186742,8025977,68371613,346945,24463708,74848173,8811002,0
아비코전자(주),036010,2016/12,6659475,4164958,18941519,80606921,244985,22703028,83421341,10020184,0
아비코전자(주),036010,2017/12,8357760,3196966,4192434,84082996,173645,18768835,88194177,7663880,0
아비코전자(주),036010,2018/12,19452656,4038321,9683000,99846409,205391,40974886,110043103,26152713,0
아비코전자(주),036010,2019/12,15791536,3527608,5979545,123321535,158467,35219055,102430340,-5058062,0
아세아(주),002030,2011/12,107033898,54912860,40502486,1085054837,9219850,841291889,1052993140,20286784,2111164
아세아(주),002030,2012/12,110794656,44791493,153094173,1034707935,8924083,845113538,1088226959,70888247,2235265
아세아(주),002030,2013/12,106513866,46473062,108550449,1075582145,6104146,834827816,1150878007,55205711,2604406
아세아(주),002030,2014/12,92113805,59297784,131936002,1046657561,4680543,850004003,1162533924,62324306,2488677
아세아(주),002030,2015/12,89220850,51800612,83646966,1051931153,3671616,865753504,1161697172,8209681,2659414
아세아(주),002030,2016/12,79904444,69103294,111381140,1095268174,2786201,922719399,1225090202,67565443,2640326
아세아(주),002030,2017/12,101056162,68016664,37274973,1197764022,4253458,961682393,1262903681,73488619,3549728
아세아(주),002030,2018/12,137313613,103888981,237099419,1627628401,37072943,1459217463,1383842591,100188707,2864087
아세아(주),002030,2019/12,135037132,103228715,225459455,1542430973,37961590,1474978849,1461122133,94517881,2952905
아세아시멘트(주),183190,2013/12,35020796,18648898,16251242,116945515,67224,382953914,586820464,10973681,803730
아세아시멘트(주),183190,2014/12,38539839,31610073,59448605,424357661,238229,390310129,588831827,38607957,2478187
아세아시멘트(주),183190,2015/12,33079063,29517079,64088005,448254599,309526,412264831,626632952,44346135,2659414
아세아시멘트(주),183190,2016/12,29864551,37432854,72374961,455724888,284891,437168825,664842263,42598059,2629808
아세아시멘트(주),183190,2017/12,37060207,33680751,56811390,461167086,380221,444699680,697306634,55382010,3535415
아세아시멘트(주),183190,2018/12,75386619,74736864,89319577,843763220,32463595,919502434,785942840,17205475,2849923
아세아시멘트(주),183190,2019/12,75106739,78652127,109461592,836810452,33770920,897314675,805968192,28890962,2933606
아세아제지(주),002310,2011/12,49920804,32819557,23134953,517300539,6764641,272289582,220600552,3660249,22291
아세아제지(주),002310,2012/12,46925166,24157788,69488495,494044880,6774509,270372245,251237247,31341238,36098
아세아제지(주),002310,2013/12,71493070,27825127,40714656,644990567,5707361,450629898,469114052,19238890,11091
아세아제지(주),002310,2014/12,53573966,27687711,79238861,615422711,4442313,459170713,482415144,18590161,10491
아세아제지(주),002310,2015/12,56141787,22283681,13654335,597675578,3362090,444450502,440428845,-38672437,11116
아세아제지(주),002310,2016/12,50039893,31670440,30848642,633031517,2501310,473706147,461142565,20732839,10518
아세아제지(주),002310,2017/12,63995954,34335913,-184093,728592249,3873237,502195482,460771835,5007146,14313
아세아제지(주),002310,2018/12,61926994,29152117,146184635,775844758,4609349,522160980,533528998,78682472,14165
아세아제지(주),002310,2019/12,59930394,24576588,110361395,697656463,4268702,563627272,584875471,61440521,19300
아세아페이퍼텍(주),009380,2011/12,21781438,9979562,26174876,272338330,1947533,192223492,197357293,6392099,0
아스팩오일(주),232360,2011/12,,,,,,,,,
아스팩오일(주),232360,2012/12,,,,,,,,,
아스팩오일(주),232360,2013/12,,,,,,,,,
아스팩오일(주),232360,2014/12,,,,,,,,,
아스팩오일(주),232360,2015/12,,,,,,,,,
아스팩오일(주),232360,2016/12,,,,,,,,,
아시아나아이디티(주),267850,2011/12,34413,114271497,15968752,324586706,30155,17623531,63291873,13959920,26492
아시아나아이디티(주),267850,2012/12,0,77489564,25294364,248512826,15101,16393400,71865131,7719456,46053
아시아나아이디티(주),267850,2013/12,0,39975383,1300619,236839181,13582,16567431,78911160,8331317,51136
아시아나아이디티(주),267850,2014/12,0,39618320,15224421,235039679,14485,16489516,93668116,8765042,0
아시아나아이디티(주),267850,2015/12,0,35724647,16883098,245594936,10882,18530606,103233766,11222796,0
아시아나아이디티(주),267850,2016/12,0,38877955,13532818,262966458,12150,3406104,117464693,23898612,0
아시아나아이디티(주),267850,2017/12,0,35046049,12319373,264918734,16783,2956456,137036945,19396577,0
아시아나아이디티(주),267850,2018/12,0,36515872,17040161,245356818,17644,1477573,154556268,9617595,0
아시아나아이디티(주),267850,2019/12,0,34737588,-244805,246148801,1203881,30123480,141381030,-8051798,0
아시아나항공(주),020560,2011/12,158412921,248163626,641002503,5609398420,185460982,3241886898,861287413,-29922208,0
아시아나항공(주),020560,2012/12,161225835,267036273,345691616,5887872743,161600313,3554271659,1004889983,62473316,0
아시아나항공(주),020560,2013/12,178755249,167170456,739045605,5723506384,149284940,3757361448,903311477,-114664905,0
아시아나항공(주),020560,2014/12,182764795,156358158,373360981,5836234762,152716036,5061892428,1119122778,63297873,0
아시아나항공(주),020560,2015/12,205691696,135405592,442506788,5795271417,175749508,5545574600,851582382,-139190349,0
아시아나항공(주),020560,2016/12,210002203,139253335,658791506,5763550963,143581007,5155502305,1041864638,52567627,0
아시아나항공(주),020560,2017/12,233690686,116993982,660315145,6227064628,172749158,5363722612,1242490609,247912845,0
아시아나항공(주),020560,2018/12,262653758,157887596,717036968,7183387208,163491535,5491680211,1093189188,-195861022,0
아시아나항공(주),020560,2019/12,225534662,161803207,558989483,6965788767,350194630,10357685162,908288516,-817886114,0
아이디피(주),332370,2017/12,,,,,,,,,
아이디피(주),332370,2018/12,,,,,,,,,
아이디피(주),332370,2019/12,7583009,740236,1694322,25385125,26238,3825415,23333244,3615386,1668335
아이스테이션(주),056010,2011/12,,,,,,,,,
아이쓰리시스템(주),214430,2011/12,,,,,,,,,
아이쓰리시스템(주),214430,2012/12,,,,,,,,,
아이쓰리시스템(주),214430,2013/12,7225043,2417697,10269330,25795941,838687,13278602,15521929,2750891,889634
아이쓰리시스템(주),214430,2014/12,10791173,2777582,516244,30914384,826671,17795364,21845960,5259143,683757
아이쓰리시스템(주),214430,2015/12,13518578,1782567,4870243,38981760,349021,18609663,50934486,6501062,1260091
아이쓰리시스템(주),214430,2016/12,17593019,2241586,4060867,51110409,122698,30333648,55482035,7351974,633526
아이쓰리시스템(주),214430,2017/12,20128935,3130288,10717515,69607526,83506,30571018,63683835,9358904,1002673
아이쓰리시스템(주),214430,2018/12,,,,,,,,,
아이쓰리시스템(주),214430,2019/12,,,,,,,,,
아이에스동서(주),010780,2011/12,189970620,60482836,-34028204,468877995,16674457,450011634,396340185,15865871,1659379
아이에스동서(주),010780,2012/12,352556691,76947873,10914514,646588330,18431522,441309433,395528870,6013759,1246006
아이에스동서(주),010780,2013/12,298065241,62339108,104486910,684764290,18733521,452600799,416747182,22553869,1976004
아이에스동서(주),010780,2014/12,268718811,68777345,164049036,801592098,18529698,488742605,465705824,50427362,2384131
아이에스동서(주),010780,2015/12,761915237,91871011,-180769157,945846998,15902755,534318153,596823998,101281605,2705739
아이에스동서(주),010780,2016/12,536931436,153754429,105851104,1724101422,14282814,583018551,939598670,214027635,2634128
아이에스동서(주),010780,2017/12,448656028,132925532,111302863,1832961032,23441540,579381854,1106025643,194968494,2892771
아이에스동서(주),010780,2018/12,640004505,27460576,256133932,1715600368,41088516,579200971,1107807660,243839058,2904778
아이에스동서(주),010780,2019/12,704800406,112374829,-117157546,964111880,34317752,718123205,1273558138,74262246,3363333
아이이(주),023430,2011/12,2486073,678717,1689380,10538672,6217,1369605,17173996,-2783556,204935
아이이(주),023430,2012/12,1723645,26370485,-8528314,6898034,230791,948634,24731705,-21829458,723973
아이이(주),023430,2013/12,7619364,67858059,1592036,390913714,1649064,383273,45031375,1196171,352056
아이이(주),023430,2014/12,203435,31519878,3462144,40187289,391711,3197578,41573685,-3496734,0
아이이(주),023430,2015/12,184400,3105628,1034113,31967267,344364,3200873,56027348,-12371237,0
