회사명,거래소코드,회계년도,감사의견코드(IFRS)
(주)카카오게임즈,293490,2017/12,UQ
(주)카카오게임즈,293490,2018/12,UQ
(주)카카오게임즈,293490,2019/12,UQ
(주)카카오엠,016170,2011/12,UQ
(주)카카오엠,016170,2012/12,UQ
(주)카카오엠,016170,2013/12,UQ
(주)카카오엠,016170,2014/12,UQ
(주)카카오엠,016170,2015/12,UQ
(주)카카오엠,016170,2016/12,UQ
(주)카카오엠,016170,2017/12,UQ
(주)카카오페이,377300,2018/12,UQ
(주)카카오페이,377300,2019/12,UQ
(주)캐리소프트,317530,2016/12,
(주)캐리소프트,317530,2017/12,
(주)캐리소프트,317530,2018/12,UQ
(주)캐리소프트,317530,2019/12,UQ
(주)캐스텍코리아,071850,2011/12,
(주)캐스텍코리아,071850,2012/12,UQ
(주)캐스텍코리아,071850,2013/12,UQ
(주)캐스텍코리아,071850,2014/12,UQ
(주)캐스텍코리아,071850,2015/12,UQ
(주)캐스텍코리아,071850,2016/12,UQ
(주)캐스텍코리아,071850,2017/12,UQ
(주)캐스텍코리아,071850,2018/12,UQ
(주)캐스텍코리아,071850,2019/12,UQ
(주)캠시스,050110,2011/12,UQ
(주)캠시스,050110,2012/12,UQ
(주)캠시스,050110,2013/12,UQ
(주)캠시스,050110,2014/12,UQ
(주)캠시스,050110,2015/12,UQ
(주)캠시스,050110,2016/12,UQ
(주)캠시스,050110,2017/12,UQ
(주)캠시스,050110,2018/12,UQ
(주)캠시스,050110,2019/12,UQ
(주)커넥트웨이브,119860,2011/12,UQ
(주)커넥트웨이브,119860,2012/12,UQ
(주)커넥트웨이브,119860,2013/12,UQ
(주)커넥트웨이브,119860,2014/12,UQ
(주)커넥트웨이브,119860,2015/12,UQ
(주)커넥트웨이브,119860,2016/12,UQ
(주)커넥트웨이브,119860,2017/12,UQ
(주)커넥트웨이브,119860,2018/12,UQ
(주)커넥트웨이브,119860,2019/12,UQ
(주)컴투스,078340,2011/12,UQ
(주)컴투스,078340,2012/12,UQ
(주)컴투스,078340,2013/12,UQ
(주)컴투스,078340,2014/12,UQ
(주)컴투스,078340,2015/12,UQ
(주)컴투스,078340,2016/12,UQ
(주)컴투스,078340,2017/12,UQ
(주)컴투스,078340,2018/12,UQ
(주)컴투스,078340,2019/12,UQ
(주)컴투스홀딩스,063080,2011/12,UQ
(주)컴투스홀딩스,063080,2012/12,UQ
(주)컴투스홀딩스,063080,2013/12,UQ
(주)컴투스홀딩스,063080,2014/12,UQ
(주)컴투스홀딩스,063080,2015/12,UQ
(주)컴투스홀딩스,063080,2016/12,UQ
(주)컴투스홀딩스,063080,2017/12,UQ
(주)컴투스홀딩스,063080,2018/12,UQ
(주)컴투스홀딩스,063080,2019/12,UQ
(주)케스피온,079190,2011/12,UQ
(주)케스피온,079190,2012/12,UQ
(주)케스피온,079190,2013/12,UQ
(주)케스피온,079190,2014/12,UQ
(주)케스피온,079190,2015/12,UQ
(주)케스피온,079190,2016/12,UQ
(주)케스피온,079190,2017/12,UQ
(주)케스피온,079190,2018/12,UQ
(주)케스피온,079190,2019/12,UQ
(주)케어랩스,263700,2016/12,UQ
(주)케어랩스,263700,2017/12,UQ
(주)케어랩스,263700,2018/12,UQ
(주)케어랩스,263700,2019/12,UQ
(주)케어젠,214370,2011/12,
(주)케어젠,214370,2012/12,
(주)케어젠,214370,2013/12,UQ
(주)케어젠,214370,2014/12,UQ
(주)케어젠,214370,2015/12,UQ
(주)케어젠,214370,2016/12,UQ
(주)케어젠,214370,2017/12,UQ
(주)케어젠,214370,2018/12,UQ
(주)케어젠,214370,2019/12,UQ
(주)케이사인,192250,2013/12,
(주)케이사인,192250,2014/12,UQ
(주)케이사인,192250,2015/12,UQ
(주)케이사인,192250,2016/12,UQ
(주)케이사인,192250,2017/12,UQ
(주)케이사인,192250,2018/12,UQ
(주)케이사인,192250,2019/12,UQ
(주)케이씨,029460,2011/12,UQ
(주)케이씨,029460,2012/12,UQ
(주)케이씨,029460,2013/12,UQ
(주)케이씨,029460,2014/12,UQ
(주)케이씨,029460,2015/12,UQ
(주)케이씨,029460,2016/12,UQ
(주)케이씨,029460,2017/12,UQ
(주)케이씨,029460,2018/12,UQ
(주)케이씨,029460,2019/12,UQ
(주)케이씨씨,002380,2011/12,UQ
(주)케이씨씨,002380,2012/12,UQ
(주)케이씨씨,002380,2013/12,UQ
(주)케이씨씨,002380,2014/12,UQ
(주)케이씨씨,002380,2015/12,UQ
(주)케이씨씨,002380,2016/12,UQ
(주)케이씨씨,002380,2017/12,UQ
(주)케이씨씨,002380,2018/12,UQ
(주)케이씨씨,002380,2019/12,UQ
(주)케이씨씨건설,021320,2011/12,UQ
(주)케이씨씨건설,021320,2012/12,UQ
(주)케이씨씨건설,021320,2013/12,UQ
(주)케이씨씨건설,021320,2014/12,UQ
(주)케이씨씨건설,021320,2015/12,UQ
(주)케이씨씨건설,021320,2016/12,UQ
(주)케이씨씨건설,021320,2017/12,UQ
(주)케이씨씨건설,021320,2018/12,UQ
(주)케이씨씨건설,021320,2019/12,UQ
(주)케이씨아이,036670,2011/12,UQ
(주)케이씨아이,036670,2012/12,UQ
(주)케이씨아이,036670,2013/12,UQ
(주)케이씨아이,036670,2014/12,UQ
(주)케이씨아이,036670,2015/12,UQ
(주)케이씨아이,036670,2016/12,UQ
(주)케이씨아이,036670,2017/12,UQ
(주)케이씨아이,036670,2018/12,UQ
(주)케이씨아이,036670,2019/12,UQ
(주)케이씨티시,009070,2011/12,UQ
(주)케이씨티시,009070,2012/12,UQ
(주)케이씨티시,009070,2013/12,UQ
(주)케이씨티시,009070,2014/12,UQ
(주)케이씨티시,009070,2015/12,UQ
(주)케이씨티시,009070,2016/12,UQ
(주)케이씨티시,009070,2017/12,UQ
(주)케이씨티시,009070,2018/12,UQ
(주)케이씨티시,009070,2019/12,UQ
(주)케이씨피드,025880,2011/12,UQ
(주)케이씨피드,025880,2012/12,UQ
(주)케이씨피드,025880,2013/12,UQ
(주)케이씨피드,025880,2014/12,UQ
(주)케이씨피드,025880,2015/12,UQ
(주)케이씨피드,025880,2016/12,UQ
(주)케이씨피드,025880,2017/12,UQ
(주)케이씨피드,025880,2018/12,UQ
(주)케이씨피드,025880,2019/12,UQ
(주)케이아이엔엑스,093320,2011/12,UQ
(주)케이아이엔엑스,093320,2012/12,UQ
(주)케이아이엔엑스,093320,2013/12,UQ
(주)케이아이엔엑스,093320,2014/12,UQ
(주)케이아이엔엑스,093320,2015/12,UQ
(주)케이아이엔엑스,093320,2016/12,UQ
(주)케이아이엔엑스,093320,2017/12,UQ
(주)케이아이엔엑스,093320,2018/12,UQ
(주)케이아이엔엑스,093320,2019/12,UQ
(주)케이에스에스해운,044450,2011/12,UQ
(주)케이에스에스해운,044450,2012/12,UQ
(주)케이에스에스해운,044450,2013/12,UQ
(주)케이에스에스해운,044450,2014/12,UQ
(주)케이에스에스해운,044450,2015/12,UQ
(주)케이에스에스해운,044450,2016/12,UQ
(주)케이에스에스해운,044450,2017/12,UQ
(주)케이에스에스해운,044450,2018/12,UQ
(주)케이에스에스해운,044450,2019/12,UQ
(주)케이에이치바텍,060720,2011/12,UQ
(주)케이에이치바텍,060720,2012/12,UQ
(주)케이에이치바텍,060720,2013/12,UQ
(주)케이에이치바텍,060720,2014/12,UQ
(주)케이에이치바텍,060720,2015/12,UQ
(주)케이에이치바텍,060720,2016/12,UQ
(주)케이에이치바텍,060720,2017/12,UQ
(주)케이에이치바텍,060720,2018/12,UQ
(주)케이에이치바텍,060720,2019/12,UQ
(주)케이에이치필룩스,033180,2011/12,UQ
(주)케이에이치필룩스,033180,2012/12,UQ
(주)케이에이치필룩스,033180,2013/12,UQ
(주)케이에이치필룩스,033180,2014/12,UQ
(주)케이에이치필룩스,033180,2015/12,UQ
(주)케이에이치필룩스,033180,2016/12,UQ
(주)케이에이치필룩스,033180,2017/12,UQ
(주)케이에이치필룩스,033180,2018/12,UQ
(주)케이에이치필룩스,033180,2019/12,UQ
(주)케이엑스이노베이션,122450,2011/12,UQ
(주)케이엑스이노베이션,122450,2012/12,UQ
(주)케이엑스이노베이션,122450,2013/12,UQ
(주)케이엑스이노베이션,122450,2014/12,UQ
(주)케이엑스이노베이션,122450,2015/12,UQ
(주)케이엑스이노베이션,122450,2016/12,UQ
(주)케이엑스이노베이션,122450,2017/12,UQ
(주)케이엑스이노베이션,122450,2018/12,UQ
(주)케이엑스이노베이션,122450,2019/12,UQ
(주)케이엑스하이텍,052900,2011/12,UQ
(주)케이엑스하이텍,052900,2012/12,UQ
(주)케이엑스하이텍,052900,2013/12,UQ
(주)케이엑스하이텍,052900,2014/12,UQ
(주)케이엑스하이텍,052900,2015/12,UQ
(주)케이엑스하이텍,052900,2016/12,UQ
(주)케이엑스하이텍,052900,2017/12,UQ
(주)케이엑스하이텍,052900,2018/12,UQ
(주)케이엑스하이텍,052900,2019/12,UQ
(주)케이엔더블유,105330,2011/12,UQ
(주)케이엔더블유,105330,2012/12,UQ
(주)케이엔더블유,105330,2013/12,UQ
(주)케이엔더블유,105330,2014/12,UQ
(주)케이엔더블유,105330,2015/12,UQ
(주)케이엔더블유,105330,2016/12,UQ
(주)케이엔더블유,105330,2017/12,UQ
(주)케이엔더블유,105330,2018/12,UQ
(주)케이엔더블유,105330,2019/12,UQ
(주)케이엔씨글로벌,068150,2011/12,UQ
(주)케이엔씨글로벌,068150,2012/12,UQ
(주)케이엔씨글로벌,068150,2013/12,UQ
(주)케이엔씨글로벌,068150,2014/12,UQ
(주)케이엔씨글로벌,068150,2015/12,UQ
(주)케이엔엔,058400,2011/12,UQ
(주)케이엔엔,058400,2012/12,UQ
(주)케이엔엔,058400,2013/12,UQ
(주)케이엔엔,058400,2014/12,UQ
(주)케이엔엔,058400,2015/12,UQ
(주)케이엔엔,058400,2016/12,UQ
(주)케이엔엔,058400,2017/12,UQ
(주)케이엔엔,058400,2018/12,UQ
(주)케이엔엔,058400,2019/12,UQ
(주)케이엔제이,272110,2011/12,
(주)케이엔제이,272110,2012/12,
(주)케이엔제이,272110,2013/12,
(주)케이엔제이,272110,2014/12,
(주)케이엔제이,272110,2015/12,
(주)케이엔제이,272110,2016/12,
(주)케이엔제이,272110,2017/12,UQ
(주)케이엔제이,272110,2018/12,UQ
(주)케이엔제이,272110,2019/12,UQ
(주)케이엘넷,039420,2011/12,UQ
(주)케이엘넷,039420,2012/12,UQ
(주)케이엘넷,039420,2013/12,UQ
(주)케이엘넷,039420,2014/12,UQ
(주)케이엘넷,039420,2015/12,UQ
(주)케이엘넷,039420,2016/12,UQ
(주)케이엘넷,039420,2017/12,UQ
(주)케이엘넷,039420,2018/12,UQ
(주)케이엘넷,039420,2019/12,UQ
(주)케이엠,083550,2011/12,UQ
(주)케이엠,083550,2012/12,UQ
(주)케이엠,083550,2013/12,UQ
(주)케이엠,083550,2014/12,UQ
(주)케이엠,083550,2015/12,UQ
(주)케이엠,083550,2016/12,UQ
(주)케이엠,083550,2017/12,UQ
(주)케이엠,083550,2018/12,UQ
(주)케이엠,083550,2019/12,UQ
(주)케이엠더블유,032500,2011/12,UQ
(주)케이엠더블유,032500,2012/12,UQ
(주)케이엠더블유,032500,2013/12,UQ
(주)케이엠더블유,032500,2014/12,UQ
(주)케이엠더블유,032500,2015/12,UQ
(주)케이엠더블유,032500,2016/12,UQ
(주)케이엠더블유,032500,2017/12,UQ
(주)케이엠더블유,032500,2018/12,UQ
(주)케이엠더블유,032500,2019/12,UQ
(주)케이옥션,102370,2011/12,
(주)케이옥션,102370,2012/12,
(주)케이옥션,102370,2013/12,
(주)케이옥션,102370,2014/12,
(주)케이옥션,102370,2015/12,
(주)케이옥션,102370,2016/12,
(주)케이옥션,102370,2017/12,
(주)케이옥션,102370,2018/12,UQ
(주)케이옥션,102370,2019/12,UQ
(주)케이이씨,092220,2011/12,UQ
(주)케이이씨,092220,2012/12,UQ
(주)케이이씨,092220,2013/12,UQ
(주)케이이씨,092220,2014/12,UQ
(주)케이이씨,092220,2015/12,UQ
(주)케이이씨,092220,2016/12,UQ
(주)케이이씨,092220,2017/12,UQ
(주)케이이씨,092220,2018/12,UQ
(주)케이이씨,092220,2019/12,UQ
(주)케이지모빌리언스,046440,2011/12,UQ
(주)케이지모빌리언스,046440,2012/12,UQ
(주)케이지모빌리언스,046440,2013/12,UQ
(주)케이지모빌리언스,046440,2014/12,UQ
(주)케이지모빌리언스,046440,2015/12,UQ
(주)케이지모빌리언스,046440,2016/12,UQ
(주)케이지모빌리언스,046440,2017/12,UQ
(주)케이지모빌리언스,046440,2018/12,UQ
(주)케이지모빌리언스,046440,2019/12,UQ
(주)케이지이니시스,035600,2011/12,UQ
(주)케이지이니시스,035600,2012/12,UQ
(주)케이지이니시스,035600,2013/12,UQ
(주)케이지이니시스,035600,2014/12,UQ
(주)케이지이니시스,035600,2015/12,UQ
(주)케이지이니시스,035600,2016/12,UQ
(주)케이지이니시스,035600,2017/12,UQ
(주)케이지이니시스,035600,2018/12,UQ
(주)케이지이니시스,035600,2019/12,UQ
(주)케이티,030200,2011/12,UQ
(주)케이티,030200,2012/12,UQ
(주)케이티,030200,2013/12,UQ
(주)케이티,030200,2014/12,UQ
(주)케이티,030200,2015/12,UQ
(주)케이티,030200,2016/12,UQ
(주)케이티,030200,2017/12,UQ
(주)케이티,030200,2018/12,UQ
(주)케이티,030200,2019/12,UQ
(주)케이티스카이라이프,053210,2011/12,UQ
(주)케이티스카이라이프,053210,2012/12,UQ
(주)케이티스카이라이프,053210,2013/12,UQ
(주)케이티스카이라이프,053210,2014/12,UQ
(주)케이티스카이라이프,053210,2015/12,UQ
(주)케이티스카이라이프,053210,2016/12,UQ
(주)케이티스카이라이프,053210,2017/12,UQ
(주)케이티스카이라이프,053210,2018/12,UQ
(주)케이티스카이라이프,053210,2019/12,UQ
(주)케이티씨에스,058850,2011/12,UQ
(주)케이티씨에스,058850,2012/12,UQ
(주)케이티씨에스,058850,2013/12,UQ
(주)케이티씨에스,058850,2014/12,UQ
(주)케이티씨에스,058850,2015/12,UQ
(주)케이티씨에스,058850,2016/12,UQ
(주)케이티씨에스,058850,2017/12,UQ
(주)케이티씨에스,058850,2018/12,UQ
(주)케이티씨에스,058850,2019/12,UQ
(주)케이티알파,036030,2011/12,UQ
(주)케이티알파,036030,2012/12,UQ
(주)케이티알파,036030,2013/12,UQ
(주)케이티알파,036030,2014/12,UQ
(주)케이티알파,036030,2015/12,UQ
(주)케이티알파,036030,2016/12,UQ
(주)케이티알파,036030,2017/12,UQ
(주)케이티알파,036030,2018/12,UQ
(주)케이티알파,036030,2019/12,UQ
(주)케이티앤지,033780,2011/12,UQ
(주)케이티앤지,033780,2012/12,UQ
(주)케이티앤지,033780,2013/12,UQ
(주)케이티앤지,033780,2014/12,UQ
(주)케이티앤지,033780,2015/12,UQ
(주)케이티앤지,033780,2016/12,UQ
(주)케이티앤지,033780,2017/12,UQ
(주)케이티앤지,033780,2018/12,UQ
(주)케이티앤지,033780,2019/12,UQ
(주)케이프,064820,2011/12,UQ
(주)케이프,064820,2012/12,UQ
(주)케이프,064820,2013/12,UQ
(주)케이프,064820,2014/12,UQ
(주)케이프,064820,2015/12,UQ
(주)케이프,064820,2016/12,UQ
(주)케이프,064820,2017/12,UQ
(주)케이프,064820,2018/12,UQ
(주)케이프,064820,2019/12,UQ
(주)케이피에스,256940,2013/12,
(주)케이피에스,256940,2014/12,
(주)케이피에스,256940,2015/12,
(주)케이피에스,256940,2016/12,UQ
(주)케이피에스,256940,2017/12,UQ
(주)케이피에스,256940,2018/12,UQ
(주)케이피에스,256940,2019/12,UQ
(주)케이피에프,024880,2011/12,UQ
(주)케이피에프,024880,2012/12,UQ
(주)케이피에프,024880,2013/12,UQ
(주)케이피에프,024880,2014/12,UQ
(주)케이피에프,024880,2015/12,UQ
(주)케이피에프,024880,2016/12,UQ
(주)케이피에프,024880,2017/12,UQ
(주)케이피에프,024880,2018/12,UQ
(주)케이피에프,024880,2019/12,UQ
(주)케이피엠테크,042040,2011/12,UQ
(주)케이피엠테크,042040,2012/12,UQ
(주)케이피엠테크,042040,2013/12,UQ
(주)케이피엠테크,042040,2014/12,UQ
(주)케이피엠테크,042040,2015/12,UQ
(주)케이피엠테크,042040,2016/12,UQ
(주)케이피엠테크,042040,2017/12,UQ
(주)케이피엠테크,042040,2018/12,UQ
(주)케이피엠테크,042040,2019/12,UQ
(주)케이피케미칼,064420,2011/12,UQ
(주)케이피티유,054410,2011/12,UQ
(주)케이피티유,054410,2012/12,UQ
(주)케이피티유,054410,2013/12,UQ
(주)케이피티유,054410,2014/12,UQ
(주)케이피티유,054410,2015/12,UQ
(주)케이피티유,054410,2016/12,UQ
(주)케이피티유,054410,2017/12,UQ
(주)케이피티유,054410,2018/12,UQ
(주)케이피티유,054410,2019/12,UQ
(주)케일럼,258610,2012/12,
(주)케일럼,258610,2013/12,
(주)케일럼,258610,2014/12,
(주)케일럼,258610,2015/12,
(주)케일럼,258610,2016/12,UQ
(주)케일럼,258610,2017/12,UQ
(주)케일럼,258610,2018/12,UQ
(주)케일럼,258610,2019/12,UQ
(주)켐트로닉스,089010,2011/12,UQ
(주)켐트로닉스,089010,2012/12,UQ
(주)켐트로닉스,089010,2013/12,UQ
(주)켐트로닉스,089010,2014/12,UQ
(주)켐트로닉스,089010,2015/12,UQ
(주)켐트로닉스,089010,2016/12,UQ
(주)켐트로닉스,089010,2017/12,UQ
(주)켐트로닉스,089010,2018/12,UQ
(주)켐트로닉스,089010,2019/12,UQ
(주)코다코,046070,2011/12,UQ
(주)코다코,046070,2012/12,UQ
(주)코다코,046070,2013/12,UQ
(주)코다코,046070,2014/12,UQ
(주)코다코,046070,2015/12,UQ
(주)코다코,046070,2016/12,UQ
(주)코다코,046070,2017/12,UQ
(주)코다코,046070,2018/12,DS
(주)코다코,046070,2019/12,UQ
(주)코데즈컴바인,047770,2011/12,UQ
(주)코데즈컴바인,047770,2012/12,UQ
(주)코데즈컴바인,047770,2013/12,UQ
(주)코데즈컴바인,047770,2014/12,UQ
(주)코데즈컴바인,047770,2015/12,UQ
(주)코데즈컴바인,047770,2016/12,UQ
(주)코데즈컴바인,047770,2017/12,UQ
(주)코데즈컴바인,047770,2018/12,UQ
(주)코데즈컴바인,047770,2019/12,UQ
(주)코디,080530,2011/12,UQ
(주)코디,080530,2012/12,UQ
(주)코디,080530,2013/12,UQ
(주)코디,080530,2014/12,UQ
(주)코디,080530,2015/12,UQ
(주)코디,080530,2016/12,UQ
(주)코디,080530,2017/12,UQ
(주)코디,080530,2018/12,UQ
(주)코디,080530,2019/12,UQ
(주)코렌텍,104540,2011/12,UQ
(주)코렌텍,104540,2012/12,UQ
(주)코렌텍,104540,2013/12,UQ
(주)코렌텍,104540,2014/12,UQ
(주)코렌텍,104540,2015/12,UQ
(주)코렌텍,104540,2016/12,UQ
(주)코렌텍,104540,2017/12,UQ
(주)코렌텍,104540,2018/12,UQ
(주)코렌텍,104540,2019/12,UQ
(주)코리아나화장품,027050,2011/12,UQ
(주)코리아나화장품,027050,2012/12,UQ
(주)코리아나화장품,027050,2013/12,UQ
(주)코리아나화장품,027050,2014/12,UQ
(주)코리아나화장품,027050,2015/12,UQ
(주)코리아나화장품,027050,2016/12,UQ
(주)코리아나화장품,027050,2017/12,UQ
(주)코리아나화장품,027050,2018/12,UQ
(주)코리아나화장품,027050,2019/12,UQ
(주)코리아써키트,007810,2011/12,UQ
(주)코리아써키트,007810,2012/12,UQ
(주)코리아써키트,007810,2013/12,UQ
(주)코리아써키트,007810,2014/12,UQ
(주)코리아써키트,007810,2015/12,UQ
(주)코리아써키트,007810,2016/12,UQ
(주)코리아써키트,007810,2017/12,UQ
(주)코리아써키트,007810,2018/12,UQ
(주)코리아써키트,007810,2019/12,UQ
(주)코맥스,036690,2011/12,UQ
(주)코맥스,036690,2012/12,UQ
(주)코맥스,036690,2013/12,UQ
(주)코맥스,036690,2014/12,UQ
(주)코맥스,036690,2015/12,UQ
(주)코맥스,036690,2016/12,UQ
(주)코맥스,036690,2017/12,UQ
(주)코맥스,036690,2018/12,UQ
(주)코맥스,036690,2019/12,UQ
(주)코메론,049430,2011/12,UQ
(주)코메론,049430,2012/12,UQ
(주)코메론,049430,2013/12,UQ
(주)코메론,049430,2014/12,UQ
(주)코메론,049430,2015/12,UQ
(주)코메론,049430,2016/12,UQ
(주)코메론,049430,2017/12,UQ
(주)코메론,049430,2018/12,UQ
(주)코메론,049430,2019/12,UQ
(주)코미코,183300,2013/12,UQ
(주)코미코,183300,2014/12,UQ
(주)코미코,183300,2015/12,UQ
(주)코미코,183300,2016/12,UQ
(주)코미코,183300,2017/12,UQ
(주)코미코,183300,2018/12,UQ
(주)코미코,183300,2019/12,UQ
(주)코미팜,041960,2011/12,UQ
(주)코미팜,041960,2012/12,UQ
(주)코미팜,041960,2013/12,UQ
(주)코미팜,041960,2014/12,UQ
(주)코미팜,041960,2015/12,UQ
(주)코미팜,041960,2016/12,UQ
(주)코미팜,041960,2017/12,UQ
(주)코미팜,041960,2018/12,UQ
(주)코미팜,041960,2019/12,UQ
(주)코센,009730,2011/12,UQ
(주)코센,009730,2012/12,UQ
(주)코센,009730,2013/12,UQ
(주)코센,009730,2014/12,UQ
(주)코센,009730,2015/12,UQ
(주)코센,009730,2016/12,UQ
(주)코센,009730,2017/12,UQ
(주)코센,009730,2018/12,UQ
(주)코센,009730,2019/12,QU
(주)코스나인,082660,2011/12,UQ
(주)코스나인,082660,2012/12,UQ
(주)코스나인,082660,2013/12,UQ
(주)코스나인,082660,2014/12,UQ
(주)코스나인,082660,2015/12,UQ
(주)코스나인,082660,2016/12,UQ
(주)코스나인,082660,2017/12,UQ
(주)코스나인,082660,2018/12,UQ
(주)코스나인,082660,2019/12,UQ
(주)코스메카코리아,241710,2011/12,
(주)코스메카코리아,241710,2012/12,
(주)코스메카코리아,241710,2013/12,
(주)코스메카코리아,241710,2014/12,
(주)코스메카코리아,241710,2015/12,UQ
(주)코스메카코리아,241710,2016/12,UQ
(주)코스메카코리아,241710,2017/12,UQ
(주)코스메카코리아,241710,2018/12,UQ
(주)코스메카코리아,241710,2019/12,UQ
(주)코스온,069110,2011/12,UQ
(주)코스온,069110,2012/12,UQ
(주)코스온,069110,2013/12,UQ
(주)코스온,069110,2014/12,UQ
(주)코스온,069110,2015/12,UQ
(주)코스온,069110,2016/12,UQ
(주)코스온,069110,2017/12,UQ
(주)코스온,069110,2018/12,UQ
(주)코스온,069110,2019/12,UQ
